02:06:35.317028 START Mgen Version 5.1.1
02:06:45.317840 ON flow>4 srcPort>53075 dst>fd00:6::2/5101 
02:06:45.459922 PRAGUEINFO flow>4 window>0.142 samples>4 state>cong_avoid rtt_avg_us>23544 rtt_min_us>0 rtt_max_us>31403 cwnd>3 cwnd_min>3 cwnd_max>90 rate_avg_kbps>250.954 rate_min_kbps>100.000 rate_max_kbps>420.344 alpha_avg>0.000000 alpha_min>0.000000 alpha_max>0.000000 inflight>1 sent>2 lost>0 total_lost>0
02:06:45.563520 PRAGUEINFO flow>4 window>0.104 samples>8 state>cong_avoid rtt_avg_us>31422 rtt_min_us>31357 rtt_max_us>31479 cwnd>4 cwnd_min>3 cwnd_max>4 rate_avg_kbps>722.281 rate_min_kbps>420.344 rate_max_kbps>1075.544 alpha_avg>0.000000 alpha_min>0.000000 alpha_max>0.000000 inflight>3 sent>6 lost>0 total_lost>0
02:06:45.665225 PRAGUEINFO flow>4 window>0.102 samples>16 state>cong_avoid rtt_avg_us>31422 rtt_min_us>31370 rtt_max_us>31528 cwnd>6 cwnd_min>4 cwnd_max>6 rate_avg_kbps>1578.774 rate_min_kbps>1075.544 rate_max_kbps>2011.424 alpha_avg>0.000000 alpha_min>0.000000 alpha_max>0.000000 inflight>6 sent>14 lost>0 total_lost>0
02:06:45.768852 PRAGUEINFO flow>4 window>0.104 samples>24 state>cong_avoid rtt_avg_us>31343 rtt_min_us>31211 rtt_max_us>31569 cwnd>9 cwnd_min>6 cwnd_max>9 rate_avg_kbps>2561.659 rate_min_kbps>2011.424 rate_max_kbps>3029.288 alpha_avg>0.000000 alpha_min>0.000000 alpha_max>0.000000 inflight>8 sent>22 lost>0 total_lost>0
02:06:45.872492 PRAGUEINFO flow>4 window>0.104 samples>29 state>in_cwr rtt_avg_us>31341 rtt_min_us>31241 rtt_max_us>31430 cwnd>12 cwnd_min>9 cwnd_max>12 rate_avg_kbps>3474.343 rate_min_kbps>3029.288 rate_max_kbps>3919.080 alpha_avg>0.005919 alpha_min>0.000000 alpha_max>0.013810 inflight>9 sent>27 lost>0 total_lost>0
02:06:45.976114 PRAGUEINFO flow>4 window>0.104 samples>29 state>cong_avoid rtt_avg_us>31181 rtt_min_us>31150 rtt_max_us>31255 cwnd>14 cwnd_min>12 cwnd_max>14 rate_avg_kbps>4342.699 rate_min_kbps>3919.080 rate_max_kbps>4733.712 alpha_avg>0.012826 alpha_min>0.011380 alpha_max>0.013810 inflight>9 sent>27 lost>0 total_lost>0
02:06:46.077833 PRAGUEINFO flow>4 window>0.102 samples>41 state>in_cwr rtt_avg_us>31249 rtt_min_us>31164 rtt_max_us>31361 cwnd>16 cwnd_min>14 cwnd_max>16 rate_avg_kbps>5128.061 rate_min_kbps>4733.712 rate_max_kbps>5479.008 alpha_avg>0.010930 alpha_min>0.010003 alpha_max>0.014585 inflight>16 sent>39 lost>0 total_lost>0
02:06:46.179528 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31294 rtt_min_us>31155 rtt_max_us>31633 cwnd>19 cwnd_min>16 cwnd_max>19 rate_avg_kbps>6033.647 rate_min_kbps>5479.008 rate_max_kbps>6577.856 alpha_avg>0.013462 alpha_min>0.012019 alpha_max>0.014585 inflight>17 sent>53 lost>0 total_lost>0
02:06:46.281234 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31208 rtt_min_us>31099 rtt_max_us>31383 cwnd>22 cwnd_min>19 cwnd_max>22 rate_avg_kbps>7030.931 rate_min_kbps>6560.640 rate_max_kbps>7475.296 alpha_avg>0.015391 alpha_min>0.012019 alpha_max>0.017686 inflight>17 sent>53 lost>0 total_lost>0
02:06:46.382934 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31278 rtt_min_us>31148 rtt_max_us>31411 cwnd>24 cwnd_min>22 cwnd_max>24 rate_avg_kbps>7911.355 rate_min_kbps>7475.296 rate_max_kbps>8335.544 alpha_avg>0.015091 alpha_min>0.013663 alpha_max>0.016581 inflight>17 sent>53 lost>0 total_lost>0
02:06:46.484636 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31282 rtt_min_us>31128 rtt_max_us>31513 cwnd>27 cwnd_min>24 cwnd_max>27 rate_avg_kbps>8728.239 rate_min_kbps>8335.544 rate_max_kbps>9127.352 alpha_avg>0.012348 alpha_min>0.011259 alpha_max>0.013663 inflight>17 sent>53 lost>0 total_lost>0
02:06:46.586346 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31377 rtt_min_us>31181 rtt_max_us>31669 cwnd>29 cwnd_min>27 cwnd_max>29 rate_avg_kbps>9445.836 rate_min_kbps>9119.584 rate_max_kbps>9773.336 alpha_avg>0.010104 alpha_min>0.009279 alpha_max>0.011259 inflight>17 sent>53 lost>0 total_lost>0
