16:55:56.605182 START Mgen Version 5.1.1
16:56:01.820410 ON flow>3204 srcPort>35201 dst>fd10:62:100::2/21004 
16:56:01.820760 CONNECT flow>3204 srcPort>35201 dst>fd10:62:100::2/21004 
16:56:02.024198 ON flow>3212 srcPort>34311 dst>fd10:62:100::2/21012 
16:56:02.024490 CONNECT flow>3212 srcPort>34311 dst>fd10:62:100::2/21012 
16:56:02.203488 ON flow>3220 srcPort>35603 dst>fd10:62:100::2/21020 
16:56:02.203719 CONNECT flow>3220 srcPort>35603 dst>fd10:62:100::2/21020 
16:56:02.299381 ON flow>3228 srcPort>43561 dst>fd10:62:100::2/21028 
16:56:02.299734 CONNECT flow>3228 srcPort>43561 dst>fd10:62:100::2/21028 
16:56:02.347182 ON flow>3236 srcPort>35807 dst>fd10:62:100::2/21036 
16:56:02.347569 CONNECT flow>3236 srcPort>35807 dst>fd10:62:100::2/21036 
16:56:02.387593 ON flow>3244 srcPort>45991 dst>fd10:62:100::2/21044 
16:56:02.387867 CONNECT flow>3244 srcPort>45991 dst>fd10:62:100::2/21044 
16:56:02.493997 ON flow>3252 srcPort>38085 dst>fd10:62:100::2/21052 
16:56:02.494273 CONNECT flow>3252 srcPort>38085 dst>fd10:62:100::2/21052 
16:56:02.592593 ON flow>3260 srcPort>33409 dst>fd10:62:100::2/21060 
16:56:02.592950 CONNECT flow>3260 srcPort>33409 dst>fd10:62:100::2/21060 
16:56:02.652980 ON flow>3268 srcPort>37145 dst>fd10:62:100::2/21068 
16:56:02.653275 CONNECT flow>3268 srcPort>37145 dst>fd10:62:100::2/21068 
16:56:02.780105 ON flow>3276 srcPort>45515 dst>fd10:62:100::2/21076 
16:56:02.780366 CONNECT flow>3276 srcPort>45515 dst>fd10:62:100::2/21076 
16:56:02.910487 ON flow>3284 srcPort>34637 dst>fd10:62:100::2/21084 
16:56:02.910852 CONNECT flow>3284 srcPort>34637 dst>fd10:62:100::2/21084 
16:56:03.000917 ON flow>3292 srcPort>45359 dst>fd10:62:100::2/21092 
16:56:03.001182 CONNECT flow>3292 srcPort>45359 dst>fd10:62:100::2/21092 
16:56:03.232608 ON flow>3300 srcPort>46795 dst>fd10:62:100::2/21100 
16:56:03.232991 CONNECT flow>3300 srcPort>46795 dst>fd10:62:100::2/21100 
16:56:03.481575 ON flow>3308 srcPort>42799 dst>fd10:62:100::2/21108 
16:56:03.481964 CONNECT flow>3308 srcPort>42799 dst>fd10:62:100::2/21108 
16:56:03.659898 ON flow>3316 srcPort>33071 dst>fd10:62:100::2/21116 
16:56:03.660166 CONNECT flow>3316 srcPort>33071 dst>fd10:62:100::2/21116 
16:56:03.799626 ON flow>3324 srcPort>38187 dst>fd10:62:100::2/21124 
16:56:03.799915 CONNECT flow>3324 srcPort>38187 dst>fd10:62:100::2/21124 
16:56:04.006944 ON flow>3332 srcPort>44387 dst>fd10:62:100::2/21132 
16:56:04.007284 CONNECT flow>3332 srcPort>44387 dst>fd10:62:100::2/21132 
16:56:04.317909 ON flow>3340 srcPort>45313 dst>fd10:62:100::2/21140 
16:56:04.318519 CONNECT flow>3340 srcPort>45313 dst>fd10:62:100::2/21140 
16:56:04.496389 ON flow>3348 srcPort>44607 dst>fd10:62:100::2/21148 
16:56:04.496900 CONNECT flow>3348 srcPort>44607 dst>fd10:62:100::2/21148 
16:56:04.695030 ON flow>3356 srcPort>35821 dst>fd10:62:100::2/21156 
16:56:04.695319 CONNECT flow>3356 srcPort>35821 dst>fd10:62:100::2/21156 
16:56:04.956548 ON flow>3364 srcPort>44333 dst>fd10:62:100::2/21164 
16:56:04.957750 CONNECT flow>3364 srcPort>44333 dst>fd10:62:100::2/21164 
16:56:05.173937 ON flow>3372 srcPort>34327 dst>fd10:62:100::2/21172 
16:56:05.174200 CONNECT flow>3372 srcPort>34327 dst>fd10:62:100::2/21172 
16:56:05.391674 ON flow>3380 srcPort>43643 dst>fd10:62:100::2/21180 
16:56:05.392081 CONNECT flow>3380 srcPort>43643 dst>fd10:62:100::2/21180 
16:56:05.519947 ON flow>3388 srcPort>45469 dst>fd10:62:100::2/21188 
16:56:05.520149 CONNECT flow>3388 srcPort>45469 dst>fd10:62:100::2/21188 
16:56:05.718070 ON flow>3396 srcPort>34801 dst>fd10:62:100::2/21196 
16:56:05.718372 CONNECT flow>3396 srcPort>34801 dst>fd10:62:100::2/21196 
16:56:05.833637 ON flow>3404 srcPort>37257 dst>fd10:62:100::2/21204 
16:56:05.834031 CONNECT flow>3404 srcPort>37257 dst>fd10:62:100::2/21204 
16:56:05.884171 ON flow>3412 srcPort>33463 dst>fd10:62:100::2/21212 
16:56:05.884518 CONNECT flow>3412 srcPort>33463 dst>fd10:62:100::2/21212 
16:56:05.966613 ON flow>3420 srcPort>44601 dst>fd10:62:100::2/21220 
16:56:05.967240 CONNECT flow>3420 srcPort>44601 dst>fd10:62:100::2/21220 
16:56:06.137581 ON flow>3428 srcPort>34393 dst>fd10:62:100::2/21228 
16:56:06.137843 CONNECT flow>3428 srcPort>34393 dst>fd10:62:100::2/21228 
16:56:06.273441 ON flow>3436 srcPort>41119 dst>fd10:62:100::2/21236 
16:56:06.273838 CONNECT flow>3436 srcPort>41119 dst>fd10:62:100::2/21236 
16:56:06.338883 ON flow>3444 srcPort>44265 dst>fd10:62:100::2/21244 
16:56:06.339722 CONNECT flow>3444 srcPort>44265 dst>fd10:62:100::2/21244 
16:56:06.413886 ON flow>3452 srcPort>45297 dst>fd10:62:100::2/21252 
16:56:06.414428 CONNECT flow>3452 srcPort>45297 dst>fd10:62:100::2/21252 
16:56:06.522278 ON flow>3460 srcPort>34629 dst>fd10:62:100::2/21260 
16:56:06.522667 CONNECT flow>3460 srcPort>34629 dst>fd10:62:100::2/21260 
16:56:06.620334 SHUTDOWN flow>3204 srcPort>35201 dst>fd10:62:100::2/21004 
16:56:06.620922 OFF flow>3204 srcPort>35201 dst>fd10:62:100::2/21004 
16:56:06.631543 ON flow>3468 srcPort>36895 dst>fd10:62:100::2/21268 
16:56:06.631953 CONNECT flow>3468 srcPort>36895 dst>fd10:62:100::2/21268 
16:56:06.824140 SHUTDOWN flow>3212 srcPort>34311 dst>fd10:62:100::2/21012 
16:56:06.825285 OFF flow>3212 srcPort>34311 dst>fd10:62:100::2/21012 
16:56:06.831453 ON flow>3476 srcPort>33815 dst>fd10:62:100::2/21276 
16:56:06.832143 CONNECT flow>3476 srcPort>33815 dst>fd10:62:100::2/21276 
16:56:07.003491 SHUTDOWN flow>3220 srcPort>35603 dst>fd10:62:100::2/21020 
16:56:07.004164 OFF flow>3220 srcPort>35603 dst>fd10:62:100::2/21020 
