16:55:52.467186 START Mgen Version 5.1.1
16:56:02.467965 ON flow>4 srcPort>37873 dst>fd00:6::2/5101 
16:56:02.611941 PRAGUEINFO flow>4 window>0.144 samples>4 state>cong_avoid rtt_avg_us>24572 rtt_min_us>0 rtt_max_us>32831 cwnd>3 cwnd_min>3 cwnd_max>90 rate_avg_kbps>240.494 rate_min_kbps>100.000 rate_max_kbps>402.632 alpha_avg>0.000000 alpha_min>0.000000 alpha_max>0.000000 inflight>1 sent>2 lost>0 total_lost>0
16:56:02.717483 PRAGUEINFO flow>4 window>0.106 samples>8 state>cong_avoid rtt_avg_us>32334 rtt_min_us>32059 rtt_max_us>32628 cwnd>4 cwnd_min>3 cwnd_max>4 rate_avg_kbps>702.008 rate_min_kbps>402.632 rate_max_kbps>1052.560 alpha_avg>0.000000 alpha_min>0.000000 alpha_max>0.000000 inflight>3 sent>6 lost>0 total_lost>0
16:56:02.819189 PRAGUEINFO flow>4 window>0.102 samples>16 state>cong_avoid rtt_avg_us>31624 rtt_min_us>31352 rtt_max_us>32059 cwnd>6 cwnd_min>4 cwnd_max>6 rate_avg_kbps>1569.778 rate_min_kbps>1052.560 rate_max_kbps>2012.048 alpha_avg>0.000000 alpha_min>0.000000 alpha_max>0.000000 inflight>6 sent>14 lost>0 total_lost>0
16:56:02.920909 PRAGUEINFO flow>4 window>0.102 samples>24 state>cong_avoid rtt_avg_us>31217 rtt_min_us>31136 rtt_max_us>31352 cwnd>9 cwnd_min>6 cwnd_max>9 rate_avg_kbps>2560.843 rate_min_kbps>2012.048 rate_max_kbps>3012.160 alpha_avg>0.000000 alpha_min>0.000000 alpha_max>0.000000 inflight>9 sent>22 lost>0 total_lost>0
16:56:03.024521 PRAGUEINFO flow>4 window>0.104 samples>29 state>cong_avoid rtt_avg_us>31249 rtt_min_us>31118 rtt_max_us>31403 cwnd>12 cwnd_min>9 cwnd_max>12 rate_avg_kbps>3521.760 rate_min_kbps>3012.160 rate_max_kbps>3997.720 alpha_avg>0.000000 alpha_min>0.000000 alpha_max>0.000000 inflight>9 sent>27 lost>0 total_lost>0
16:56:03.128149 PRAGUEINFO flow>4 window>0.104 samples>29 state>cong_avoid rtt_avg_us>31186 rtt_min_us>31155 rtt_max_us>31248 cwnd>14 cwnd_min>12 cwnd_max>14 rate_avg_kbps>4412.791 rate_min_kbps>3997.720 rate_max_kbps>4799.384 alpha_avg>0.000000 alpha_min>0.000000 alpha_max>0.000000 inflight>9 sent>27 lost>0 total_lost>0
16:56:03.229856 PRAGUEINFO flow>4 window>0.102 samples>47 state>cong_avoid rtt_avg_us>31177 rtt_min_us>31126 rtt_max_us>31258 cwnd>17 cwnd_min>14 cwnd_max>17 rate_avg_kbps>5249.744 rate_min_kbps>4799.384 rate_max_kbps>5714.400 alpha_avg>0.000000 alpha_min>0.000000 alpha_max>0.000000 inflight>17 sent>45 lost>0 total_lost>0
16:56:03.331564 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31184 rtt_min_us>31129 rtt_max_us>31312 cwnd>20 cwnd_min>17 cwnd_max>20 rate_avg_kbps>6270.046 rate_min_kbps>5714.400 rate_max_kbps>6777.472 alpha_avg>0.000000 alpha_min>0.000000 alpha_max>0.000000 inflight>17 sent>53 lost>0 total_lost>0
16:56:03.433268 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31246 rtt_min_us>31120 rtt_max_us>31570 cwnd>23 cwnd_min>20 cwnd_max>23 rate_avg_kbps>7268.110 rate_min_kbps>6776.272 rate_max_kbps>7755.056 alpha_avg>0.000000 alpha_min>0.000000 alpha_max>0.000000 inflight>17 sent>53 lost>0 total_lost>0
16:56:03.534979 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31243 rtt_min_us>31142 rtt_max_us>31581 cwnd>25 cwnd_min>23 cwnd_max>25 rate_avg_kbps>8153.054 rate_min_kbps>7755.056 rate_max_kbps>8592.544 alpha_avg>0.000000 alpha_min>0.000000 alpha_max>0.000000 inflight>17 sent>53 lost>0 total_lost>0
16:56:03.636683 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31426 rtt_min_us>31129 rtt_max_us>32694 cwnd>27 cwnd_min>25 cwnd_max>27 rate_avg_kbps>8897.537 rate_min_kbps>8300.440 rate_max_kbps>9341.168 alpha_avg>0.000000 alpha_min>0.000000 alpha_max>0.000000 inflight>17 sent>53 lost>0 total_lost>0
