16:13:41.593187 START Mgen Version 5.1.1
16:13:51.593970 ON flow>4 srcPort>36914 dst>fd00:6::2/5101 
16:13:51.736042 PRAGUEINFO flow>4 window>0.142 samples>4 state>cong_avoid rtt_avg_us>23796 rtt_min_us>0 rtt_max_us>31763 cwnd>3 cwnd_min>3 cwnd_max>90 rate_avg_kbps>248.282 rate_min_kbps>100.000 rate_max_kbps>416.040 alpha_avg>0.000000 alpha_min>0.000000 alpha_max>0.000000 inflight>1 sent>2 lost>0 total_lost>0
16:13:51.839670 PRAGUEINFO flow>4 window>0.104 samples>8 state>cong_avoid rtt_avg_us>31551 rtt_min_us>31445 rtt_max_us>31656 cwnd>4 cwnd_min>3 cwnd_max>4 rate_avg_kbps>719.567 rate_min_kbps>416.040 rate_max_kbps>1073.800 alpha_avg>0.000000 alpha_min>0.000000 alpha_max>0.000000 inflight>3 sent>6 lost>0 total_lost>0
16:13:51.941371 PRAGUEINFO flow>4 window>0.102 samples>16 state>cong_avoid rtt_avg_us>31252 rtt_min_us>31133 rtt_max_us>31445 cwnd>6 cwnd_min>4 cwnd_max>6 rate_avg_kbps>1587.828 rate_min_kbps>1073.800 rate_max_kbps>2025.584 alpha_avg>0.000000 alpha_min>0.000000 alpha_max>0.000000 inflight>6 sent>14 lost>0 total_lost>0
16:13:52.043077 PRAGUEINFO flow>4 window>0.102 samples>24 state>cong_avoid rtt_avg_us>31110 rtt_min_us>31046 rtt_max_us>31161 cwnd>9 cwnd_min>6 cwnd_max>9 rate_avg_kbps>2569.330 rate_min_kbps>2025.584 rate_max_kbps>3012.016 alpha_avg>0.000000 alpha_min>0.000000 alpha_max>0.000000 inflight>9 sent>22 lost>0 total_lost>0
16:13:52.146692 PRAGUEINFO flow>4 window>0.104 samples>29 state>cong_avoid rtt_avg_us>31168 rtt_min_us>31066 rtt_max_us>31276 cwnd>12 cwnd_min>9 cwnd_max>12 rate_avg_kbps>3533.250 rate_min_kbps>3012.016 rate_max_kbps>4021.312 alpha_avg>0.000000 alpha_min>0.000000 alpha_max>0.000000 inflight>9 sent>27 lost>0 total_lost>0
16:13:52.250328 PRAGUEINFO flow>4 window>0.104 samples>29 state>cong_avoid rtt_avg_us>31130 rtt_min_us>31066 rtt_max_us>31178 cwnd>14 cwnd_min>12 cwnd_max>14 rate_avg_kbps>4421.759 rate_min_kbps>4021.312 rate_max_kbps>4814.960 alpha_avg>0.000000 alpha_min>0.000000 alpha_max>0.000000 inflight>9 sent>27 lost>0 total_lost>0
16:13:52.352026 PRAGUEINFO flow>4 window>0.102 samples>47 state>cong_avoid rtt_avg_us>31149 rtt_min_us>31063 rtt_max_us>31243 cwnd>17 cwnd_min>14 cwnd_max>17 rate_avg_kbps>5255.843 rate_min_kbps>4814.960 rate_max_kbps>5715.256 alpha_avg>0.000000 alpha_min>0.000000 alpha_max>0.000000 inflight>17 sent>45 lost>0 total_lost>0
16:13:52.453733 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31163 rtt_min_us>31111 rtt_max_us>31245 cwnd>20 cwnd_min>17 cwnd_max>20 rate_avg_kbps>6275.696 rate_min_kbps>5715.256 rate_max_kbps>6814.480 alpha_avg>0.000000 alpha_min>0.000000 alpha_max>0.000000 inflight>17 sent>53 lost>0 total_lost>0
16:13:52.555441 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31116 rtt_min_us>31031 rtt_max_us>31847 cwnd>23 cwnd_min>20 cwnd_max>23 rate_avg_kbps>7297.764 rate_min_kbps>6814.480 rate_max_kbps>7710.840 alpha_avg>0.000000 alpha_min>0.000000 alpha_max>0.000000 inflight>17 sent>53 lost>0 total_lost>0
16:13:52.657145 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31299 rtt_min_us>31045 rtt_max_us>31746 cwnd>25 cwnd_min>23 cwnd_max>25 rate_avg_kbps>8140.083 rate_min_kbps>7607.808 rate_max_kbps>8621.368 alpha_avg>0.000000 alpha_min>0.000000 alpha_max>0.000000 inflight>17 sent>53 lost>0 total_lost>0
16:13:52.758934 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31070 rtt_min_us>31037 rtt_max_us>31118 cwnd>27 cwnd_min>25 cwnd_max>27 rate_avg_kbps>9001.066 rate_min_kbps>8621.368 rate_max_kbps>9376.072 alpha_avg>0.000000 alpha_min>0.000000 alpha_max>0.000000 inflight>17 sent>53 lost>0 total_lost>0
