17:07:59.723396 START Mgen Version 5.1.1
17:08:09.723966 ON flow>1 srcPort>41885 dst>fd00:6::2/5201 
17:08:09.755138 CONNECT flow>1 srcPort>41885 dst>fd00:6::2/5201 
17:08:09.856525 TCPINFO flow>1 window>0.101 samples>126 rtt_avg_us>31202 rtt_min_us>31072 rtt_max_us>31309 cwnd>56 cwnd_min>10 cwnd_max>56 throughput_kbps>10022.802 goodput_kbps>4756.488 retrans>0 total_retrans>0 bytes_acked>60233
17:08:12.723996 TCPINFO flow>1 window>0.200 samples>3 rtt_avg_us>31573 rtt_min_us>31573 rtt_max_us>31573 cwnd>94 cwnd_min>94 cwnd_max>94 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>5001393
17:08:12.824001 TCPINFO flow>1 window>0.100 samples>2 rtt_avg_us>31573 rtt_min_us>31573 rtt_max_us>31573 cwnd>94 cwnd_min>94 cwnd_max>94 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>5001393
17:08:12.924015 TCPINFO flow>1 window>0.100 samples>2 rtt_avg_us>31573 rtt_min_us>31573 rtt_max_us>31573 cwnd>94 cwnd_min>94 cwnd_max>94 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>5001393
17:08:13.124024 TCPINFO flow>1 window>0.200 samples>3 rtt_avg_us>31573 rtt_min_us>31573 rtt_max_us>31573 cwnd>94 cwnd_min>94 cwnd_max>94 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>5001393
17:08:13.324004 TCPINFO flow>1 window>0.200 samples>3 rtt_avg_us>31573 rtt_min_us>31573 rtt_max_us>31573 cwnd>94 cwnd_min>94 cwnd_max>94 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>5001393
17:08:13.424008 TCPINFO flow>1 window>0.100 samples>2 rtt_avg_us>31573 rtt_min_us>31573 rtt_max_us>31573 cwnd>94 cwnd_min>94 cwnd_max>94 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>5001393
17:08:13.524022 TCPINFO flow>1 window>0.100 samples>2 rtt_avg_us>31573 rtt_min_us>31573 rtt_max_us>31573 cwnd>94 cwnd_min>94 cwnd_max>94 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>5001393
17:08:13.723505 TCPINFO flow>1 window>0.199 samples>3 rtt_avg_us>31573 rtt_min_us>31573 rtt_max_us>31573 cwnd>94 cwnd_min>94 cwnd_max>94 throughput_kbps>53.579 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>5001393
17:08:13.823985 TCPINFO flow>1 window>0.100 samples>507 rtt_avg_us>31551 rtt_min_us>31300 rtt_max_us>31631 cwnd>96 cwnd_min>94 cwnd_max>96 throughput_kbps>32229.936 goodput_kbps>22231.210 retrans>0 total_retrans>0 bytes_acked>5280617
17:08:13.923998 TCPINFO flow>1 window>0.100 samples>178 rtt_avg_us>31541 rtt_min_us>31412 rtt_max_us>31734 cwnd>99 cwnd_min>96 cwnd_max>99 throughput_kbps>33021.627 goodput_kbps>32701.029 retrans>0 total_retrans>0 bytes_acked>5689433
17:08:14.024087 TCPINFO flow>1 window>0.100 samples>319 rtt_avg_us>31911 rtt_min_us>31440 rtt_max_us>33168 cwnd>100 cwnd_min>99 cwnd_max>100 throughput_kbps>31074.424 goodput_kbps>30967.639 retrans>0 total_retrans>0 bytes_acked>6076873
17:08:14.151710 TCPINFO flow>1 window>0.128 samples>303 rtt_avg_us>31497 rtt_min_us>31430 rtt_max_us>31677 cwnd>102 cwnd_min>100 cwnd_max>102 throughput_kbps>33833.651 goodput_kbps>33833.651 retrans>0 total_retrans>0 bytes_acked>6616617
17:08:14.284862 TCPINFO flow>1 window>0.133 samples>399 rtt_avg_us>31516 rtt_min_us>31388 rtt_max_us>31702 cwnd>101 cwnd_min>101 cwnd_max>102 throughput_kbps>33391.973 goodput_kbps>34194.665 retrans>0 total_retrans>0 bytes_acked>7185753
17:08:14.424011 TCPINFO flow>1 window>0.139 samples>26 rtt_avg_us>31673 rtt_min_us>31512 rtt_max_us>31702 cwnd>99 cwnd_min>99 cwnd_max>101 throughput_kbps>11350.825 goodput_kbps>18186.893 retrans>0 total_retrans>0 bytes_acked>7502089
17:08:14.624013 TCPINFO flow>1 window>0.200 samples>3 rtt_avg_us>31570 rtt_min_us>31570 rtt_max_us>31570 cwnd>99 cwnd_min>99 cwnd_max>99 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>7502089
17:08:14.824008 TCPINFO flow>1 window>0.200 samples>3 rtt_avg_us>31570 rtt_min_us>31570 rtt_max_us>31570 cwnd>99 cwnd_min>99 cwnd_max>99 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>7502089
17:08:14.924013 TCPINFO flow>1 window>0.100 samples>2 rtt_avg_us>31570 rtt_min_us>31570 rtt_max_us>31570 cwnd>99 cwnd_min>99 cwnd_max>99 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>7502089
17:08:15.124023 TCPINFO flow>1 window>0.200 samples>3 rtt_avg_us>31570 rtt_min_us>31570 rtt_max_us>31570 cwnd>99 cwnd_min>99 cwnd_max>99 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>7502089
17:08:15.324007 TCPINFO flow>1 window>0.200 samples>3 rtt_avg_us>31570 rtt_min_us>31570 rtt_max_us>31570 cwnd>99 cwnd_min>99 cwnd_max>99 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>7502089
17:08:15.424013 TCPINFO flow>1 window>0.100 samples>2 rtt_avg_us>31570 rtt_min_us>31570 rtt_max_us>31570 cwnd>99 cwnd_min>99 cwnd_max>99 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>7502089
17:08:15.524016 TCPINFO flow>1 window>0.100 samples>2 rtt_avg_us>31570 rtt_min_us>31570 rtt_max_us>31570 cwnd>99 cwnd_min>99 cwnd_max>99 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>7502089
17:08:15.624018 TCPINFO flow>1 window>0.100 samples>2 rtt_avg_us>31570 rtt_min_us>31570 rtt_max_us>31570 cwnd>99 cwnd_min>99 cwnd_max>99 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>7502089
17:08:15.724105 TCPINFO flow>1 window>0.100 samples>9 rtt_avg_us>31570 rtt_min_us>31570 rtt_max_us>31570 cwnd>99 cwnd_min>99 cwnd_max>99 throughput_kbps>320.361 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>7502089
17:08:15.863788 TCPINFO flow>1 window>0.140 samples>502 rtt_avg_us>31514 rtt_min_us>31337 rtt_max_us>31570 cwnd>97 cwnd_min>97 cwnd_max>99 throughput_kbps>33131.476 goodput_kbps>26168.510 retrans>0 total_retrans>0 bytes_acked>7959001
17:08:15.996699 TCPINFO flow>1 window>0.133 samples>354 rtt_avg_us>31437 rtt_min_us>31246 rtt_max_us>31754 cwnd>90 cwnd_min>90 cwnd_max>97 throughput_kbps>30155.518 goodput_kbps>30638.006 retrans>0 total_retrans>0 bytes_acked>8468017
17:08:16.123986 TCPINFO flow>1 window>0.127 samples>355 rtt_avg_us>31495 rtt_min_us>31362 rtt_max_us>31865 cwnd>82 cwnd_min>82 cwnd_max>91 throughput_kbps>28632.995 goodput_kbps>29220.769 retrans>0 total_retrans>0 bytes_acked>8932945
17:08:16.224003 TCPINFO flow>1 window>0.100 samples>315 rtt_avg_us>31559 rtt_min_us>31414 rtt_max_us>31781 cwnd>80 cwnd_min>79 cwnd_max>83 throughput_kbps>27036.044 goodput_kbps>27463.491 retrans>0 total_retrans>0 bytes_acked>9276297
17:08:16.424005 TCPINFO flow>1 window>0.200 samples>198 rtt_avg_us>31526 rtt_min_us>31416 rtt_max_us>31972 cwnd>77 cwnd_min>77 cwnd_max>80 throughput_kbps>24944.391 goodput_kbps>25811.262 retrans>0 total_retrans>0 bytes_acked>9921585
17:08:16.524009 TCPINFO flow>1 window>0.100 samples>2 rtt_avg_us>31508 rtt_min_us>31504 rtt_max_us>31512 cwnd>77 cwnd_min>77 cwnd_max>77 throughput_kbps>0.000 goodput_kbps>6495.740 retrans>0 total_retrans>0 bytes_acked>10002785
17:08:16.724020 TCPINFO flow>1 window>0.200 samples>3 rtt_avg_us>31504 rtt_min_us>31504 rtt_max_us>31504 cwnd>77 cwnd_min>77 cwnd_max>77 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>10002785
17:08:16.924049 TCPINFO flow>1 window>0.200 samples>3 rtt_avg_us>31504 rtt_min_us>31504 rtt_max_us>31504 cwnd>77 cwnd_min>77 cwnd_max>77 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>10002785
17:08:17.124030 TCPINFO flow>1 window>0.200 samples>3 rtt_avg_us>31504 rtt_min_us>31504 rtt_max_us>31504 cwnd>77 cwnd_min>77 cwnd_max>77 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>10002785
17:08:17.324025 TCPINFO flow>1 window>0.200 samples>3 rtt_avg_us>31504 rtt_min_us>31504 rtt_max_us>31504 cwnd>77 cwnd_min>77 cwnd_max>77 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>10002785
17:08:17.424028 TCPINFO flow>1 window>0.100 samples>2 rtt_avg_us>31504 rtt_min_us>31504 rtt_max_us>31504 cwnd>77 cwnd_min>77 cwnd_max>77 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>10002785
17:08:17.624020 TCPINFO flow>1 window>0.200 samples>3 rtt_avg_us>31504 rtt_min_us>31504 rtt_max_us>31504 cwnd>77 cwnd_min>77 cwnd_max>77 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>10002785
17:08:17.724120 TCPINFO flow>1 window>0.100 samples>9 rtt_avg_us>31504 rtt_min_us>31504 rtt_max_us>31504 cwnd>77 cwnd_min>77 cwnd_max>77 throughput_kbps>320.320 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>10002785
17:08:17.832025 TCPINFO flow>1 window>0.108 samples>365 rtt_avg_us>31468 rtt_min_us>31203 rtt_max_us>31901 cwnd>78 cwnd_min>77 cwnd_max>78 throughput_kbps>25059.673 goodput_kbps>17829.016 retrans>0 total_retrans>0 bytes_acked>10243265
17:08:17.992239 TCPINFO flow>1 window>0.160 samples>354 rtt_avg_us>31569 rtt_min_us>31318 rtt_max_us>31901 cwnd>73 cwnd_min>73 cwnd_max>78 throughput_kbps>25216.673 goodput_kbps>25483.516 retrans>0 total_retrans>0 bytes_acked>10753617
17:08:18.123989 TCPINFO flow>1 window>0.132 samples>354 rtt_avg_us>31628 rtt_min_us>31424 rtt_max_us>32044 cwnd>73 cwnd_min>71 cwnd_max>74 throughput_kbps>22633.412 goodput_kbps>22552.288 retrans>0 total_retrans>0 bytes_acked>11125025
17:08:18.253969 TCPINFO flow>1 window>0.130 samples>179 rtt_avg_us>31685 rtt_min_us>31568 rtt_max_us>31796 cwnd>75 cwnd_min>72 cwnd_max>75 throughput_kbps>24586.182 goodput_kbps>24668.411 retrans>0 total_retrans>0 bytes_acked>11525825
17:08:18.353988 TCPINFO flow>1 window>0.100 samples>346 rtt_avg_us>31633 rtt_min_us>31518 rtt_max_us>31846 cwnd>77 cwnd_min>73 cwnd_max>77 throughput_kbps>25218.888 goodput_kbps>25005.169 retrans>0 total_retrans>0 bytes_acked>11838449
17:08:18.523999 TCPINFO flow>1 window>0.170 samples>128 rtt_avg_us>32060 rtt_min_us>31468 rtt_max_us>32378 cwnd>81 cwnd_min>77 cwnd_max>81 throughput_kbps>25272.341 goodput_kbps>24895.142 retrans>0 total_retrans>0 bytes_acked>12367505
17:08:18.624014 TCPINFO flow>1 window>0.100 samples>2 rtt_avg_us>31484 rtt_min_us>31468 rtt_max_us>31501 cwnd>82 cwnd_min>81 cwnd_max>82 throughput_kbps>2327.331 goodput_kbps>10876.449 retrans>0 total_retrans>0 bytes_acked>12503481
17:08:18.824002 TCPINFO flow>1 window>0.200 samples>3 rtt_avg_us>31501 rtt_min_us>31501 rtt_max_us>31501 cwnd>82 cwnd_min>82 cwnd_max>82 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>12503481
17:08:18.924036 TCPINFO flow>1 window>0.100 samples>2 rtt_avg_us>31501 rtt_min_us>31501 rtt_max_us>31501 cwnd>82 cwnd_min>82 cwnd_max>82 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>12503481
17:08:19.124021 TCPINFO flow>1 window>0.200 samples>3 rtt_avg_us>31501 rtt_min_us>31501 rtt_max_us>31501 cwnd>82 cwnd_min>82 cwnd_max>82 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>12503481
17:08:19.324004 TCPINFO flow>1 window>0.200 samples>3 rtt_avg_us>31501 rtt_min_us>31501 rtt_max_us>31501 cwnd>82 cwnd_min>82 cwnd_max>82 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>12503481
17:08:19.424015 TCPINFO flow>1 window>0.100 samples>2 rtt_avg_us>31501 rtt_min_us>31501 rtt_max_us>31501 cwnd>82 cwnd_min>82 cwnd_max>82 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>12503481
17:08:19.524023 TCPINFO flow>1 window>0.100 samples>2 rtt_avg_us>31501 rtt_min_us>31501 rtt_max_us>31501 cwnd>82 cwnd_min>82 cwnd_max>82 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>12503481
17:08:19.624025 TCPINFO flow>1 window>0.100 samples>2 rtt_avg_us>31501 rtt_min_us>31501 rtt_max_us>31501 cwnd>82 cwnd_min>82 cwnd_max>82 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>12503481
17:08:19.724088 TCPINFO flow>1 window>0.100 samples>9 rtt_avg_us>31501 rtt_min_us>31501 rtt_max_us>31501 cwnd>82 cwnd_min>82 cwnd_max>82 throughput_kbps>320.438 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>12503481
17:08:19.828001 TCPINFO flow>1 window>0.104 samples>365 rtt_avg_us>31465 rtt_min_us>31174 rtt_max_us>31501 cwnd>83 cwnd_min>82 cwnd_max>83 throughput_kbps>26948.082 goodput_kbps>18925.370 retrans>0 total_retrans>0 bytes_acked>12749305
17:08:19.975630 TCPINFO flow>1 window>0.148 samples>355 rtt_avg_us>31507 rtt_min_us>31401 rtt_max_us>31660 cwnd>84 cwnd_min>82 cwnd_max>84 throughput_kbps>28090.307 goodput_kbps>27945.512 retrans>0 total_retrans>0 bytes_acked>13265001
17:08:20.118015 TCPINFO flow>1 window>0.142 samples>354 rtt_avg_us>31611 rtt_min_us>31464 rtt_max_us>31768 cwnd>88 cwnd_min>84 cwnd_max>88 throughput_kbps>29049.802 goodput_kbps>28899.673 retrans>0 total_retrans>0 bytes_acked>13779361
17:08:20.223990 TCPINFO flow>1 window>0.106 samples>354 rtt_avg_us>31533 rtt_min_us>31401 rtt_max_us>31648 cwnd>91 cwnd_min>88 cwnd_max>91 throughput_kbps>30558.754 goodput_kbps>30054.485 retrans>0 total_retrans>0 bytes_acked>14177489
17:08:20.323992 TCPINFO flow>1 window>0.100 samples>184 rtt_avg_us>31625 rtt_min_us>31507 rtt_max_us>32925 cwnd>93 cwnd_min>91 cwnd_max>93 throughput_kbps>29284.534 goodput_kbps>30032.679 retrans>0 total_retrans>0 bytes_acked>14552905
17:08:20.424039 TCPINFO flow>1 window>0.100 samples>113 rtt_avg_us>31998 rtt_min_us>31662 rtt_max_us>32740 cwnd>96 cwnd_min>93 cwnd_max>96 throughput_kbps>27217.928 goodput_kbps>30660.150 retrans>0 total_retrans>0 bytes_acked>14936337
17:08:20.524060 TCPINFO flow>1 window>0.100 samples>2 rtt_avg_us>31646 rtt_min_us>31433 rtt_max_us>31860 cwnd>96 cwnd_min>96 cwnd_max>96 throughput_kbps>0.000 goodput_kbps>5426.061 retrans>0 total_retrans>0 bytes_acked>15004177
17:08:20.724022 TCPINFO flow>1 window>0.200 samples>3 rtt_avg_us>31433 rtt_min_us>31433 rtt_max_us>31433 cwnd>96 cwnd_min>96 cwnd_max>96 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>15004177
17:08:20.824033 TCPINFO flow>1 window>0.100 samples>2 rtt_avg_us>31433 rtt_min_us>31433 rtt_max_us>31433 cwnd>96 cwnd_min>96 cwnd_max>96 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>15004177
17:08:21.024041 TCPINFO flow>1 window>0.200 samples>3 rtt_avg_us>31433 rtt_min_us>31433 rtt_max_us>31433 cwnd>96 cwnd_min>96 cwnd_max>96 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>15004177
17:08:21.224023 TCPINFO flow>1 window>0.200 samples>3 rtt_avg_us>31433 rtt_min_us>31433 rtt_max_us>31433 cwnd>96 cwnd_min>96 cwnd_max>96 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>15004177
17:08:21.324043 TCPINFO flow>1 window>0.100 samples>2 rtt_avg_us>31433 rtt_min_us>31433 rtt_max_us>31433 cwnd>96 cwnd_min>96 cwnd_max>96 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>15004177
17:08:21.424045 TCPINFO flow>1 window>0.100 samples>2 rtt_avg_us>31433 rtt_min_us>31433 rtt_max_us>31433 cwnd>96 cwnd_min>96 cwnd_max>96 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>15004177
17:08:21.624031 TCPINFO flow>1 window>0.200 samples>3 rtt_avg_us>31433 rtt_min_us>31433 rtt_max_us>31433 cwnd>96 cwnd_min>96 cwnd_max>96 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>15004177
17:08:21.724105 TCPINFO flow>1 window>0.100 samples>9 rtt_avg_us>31433 rtt_min_us>31433 rtt_max_us>31433 cwnd>96 cwnd_min>96 cwnd_max>96 throughput_kbps>320.403 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>15004177
17:08:21.865124 TCPINFO flow>1 window>0.141 samples>501 rtt_avg_us>31466 rtt_min_us>31308 rtt_max_us>31603 cwnd>99 cwnd_min>96 cwnd_max>99 throughput_kbps>32817.592 goodput_kbps>25920.592 retrans>0 total_retrans>0 bytes_acked>15461089
17:08:21.988920 TCPINFO flow>1 window>0.124 samples>354 rtt_avg_us>31532 rtt_min_us>31420 rtt_max_us>31790 cwnd>103 cwnd_min>99 cwnd_max>103 throughput_kbps>34102.556 goodput_kbps>33584.542 retrans>0 total_retrans>0 bytes_acked>15980793
17:08:22.123991 TCPINFO flow>1 window>0.135 samples>399 rtt_avg_us>31657 rtt_min_us>31436 rtt_max_us>32436 cwnd>107 cwnd_min>103 cwnd_max>107 throughput_kbps>34104.493 goodput_kbps>33629.721 retrans>0 total_retrans>0 bytes_acked>16548593
17:08:22.253695 TCPINFO flow>1 window>0.130 samples>400 rtt_avg_us>31457 rtt_min_us>31378 rtt_max_us>31630 cwnd>111 cwnd_min>107 cwnd_max>111 throughput_kbps>36669.339 goodput_kbps>36422.130 retrans>0 total_retrans>0 bytes_acked>17139105
17:08:22.424019 TCPINFO flow>1 window>0.170 samples>70 rtt_avg_us>31437 rtt_min_us>31395 rtt_max_us>31605 cwnd>113 cwnd_min>111 cwnd_max>113 throughput_kbps>10340.011 goodput_kbps>17179.869 retrans>0 total_retrans>0 bytes_acked>17504873
17:08:22.524051 TCPINFO flow>1 window>0.100 samples>2 rtt_avg_us>31558 rtt_min_us>31558 rtt_max_us>31558 cwnd>113 cwnd_min>113 cwnd_max>113 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>17504873
17:08:22.724000 TCPINFO flow>1 window>0.200 samples>3 rtt_avg_us>31558 rtt_min_us>31558 rtt_max_us>31558 cwnd>113 cwnd_min>113 cwnd_max>113 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>17504873
17:08:22.824012 TCPINFO flow>1 window>0.100 samples>2 rtt_avg_us>31558 rtt_min_us>31558 rtt_max_us>31558 cwnd>113 cwnd_min>113 cwnd_max>113 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>17504873
