17:32:10.631120 START Mgen Version 5.1.1
17:32:20.631896 ON flow>4 srcPort>50747 dst>fd00:6::2/5101 
17:32:20.773949 PRAGUEINFO flow>4 window>0.142 samples>4 state>cong_avoid rtt_avg_us>23692 rtt_min_us>0 rtt_max_us>31610 cwnd>3 cwnd_min>3 cwnd_max>90 rate_avg_kbps>249.316 rate_min_kbps>100.000 rate_max_kbps>417.488 alpha_avg>0.000000 alpha_min>0.000000 alpha_max>0.000000 inflight>1 sent>2 lost>0 total_lost>0
17:32:20.877583 PRAGUEINFO flow>4 window>0.104 samples>8 state>cong_avoid rtt_avg_us>31501 rtt_min_us>31397 rtt_max_us>31570 cwnd>4 cwnd_min>3 cwnd_max>4 rate_avg_kbps>720.572 rate_min_kbps>417.488 rate_max_kbps>1075.464 alpha_avg>0.000000 alpha_min>0.000000 alpha_max>0.000000 inflight>3 sent>6 lost>0 total_lost>0
17:32:20.979283 PRAGUEINFO flow>4 window>0.102 samples>16 state>cong_avoid rtt_avg_us>31305 rtt_min_us>31239 rtt_max_us>31397 cwnd>6 cwnd_min>4 cwnd_max>6 rate_avg_kbps>1584.718 rate_min_kbps>1075.464 rate_max_kbps>2019.688 alpha_avg>0.000000 alpha_min>0.000000 alpha_max>0.000000 inflight>6 sent>14 lost>0 total_lost>0
17:32:21.080998 PRAGUEINFO flow>4 window>0.102 samples>24 state>cong_avoid rtt_avg_us>31269 rtt_min_us>31171 rtt_max_us>31556 cwnd>9 cwnd_min>6 cwnd_max>9 rate_avg_kbps>2557.171 rate_min_kbps>2019.688 rate_max_kbps>3005.752 alpha_avg>0.000000 alpha_min>0.000000 alpha_max>0.000000 inflight>9 sent>22 lost>0 total_lost>0
17:32:21.184628 PRAGUEINFO flow>4 window>0.104 samples>29 state>cong_avoid rtt_avg_us>31171 rtt_min_us>31113 rtt_max_us>31223 cwnd>12 cwnd_min>9 cwnd_max>12 rate_avg_kbps>3532.721 rate_min_kbps>3005.752 rate_max_kbps>4015.264 alpha_avg>0.000000 alpha_min>0.000000 alpha_max>0.000000 inflight>9 sent>27 lost>0 total_lost>0
17:32:21.288251 PRAGUEINFO flow>4 window>0.104 samples>29 state>cong_avoid rtt_avg_us>31103 rtt_min_us>31076 rtt_max_us>31142 cwnd>14 cwnd_min>12 cwnd_max>14 rate_avg_kbps>4425.734 rate_min_kbps>4015.264 rate_max_kbps>4810.976 alpha_avg>0.000000 alpha_min>0.000000 alpha_max>0.000000 inflight>9 sent>27 lost>0 total_lost>0
17:32:21.389963 PRAGUEINFO flow>4 window>0.102 samples>42 state>cong_avoid rtt_avg_us>31304 rtt_min_us>31075 rtt_max_us>33078 cwnd>17 cwnd_min>14 cwnd_max>17 rate_avg_kbps>5184.479 rate_min_kbps>4810.976 rate_max_kbps>5575.736 alpha_avg>0.000000 alpha_min>0.000000 alpha_max>0.000000 inflight>12 sent>40 lost>0 total_lost>0
17:32:21.491676 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31540 rtt_min_us>31176 rtt_max_us>32825 cwnd>20 cwnd_min>17 cwnd_max>20 rate_avg_kbps>6117.789 rate_min_kbps>5424.520 rate_max_kbps>6654.984 alpha_avg>0.000267 alpha_min>0.000000 alpha_max>0.003676 inflight>17 sent>53 lost>0 total_lost>0
17:32:21.593374 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31181 rtt_min_us>31119 rtt_max_us>31345 cwnd>22 cwnd_min>20 cwnd_max>22 rate_avg_kbps>7082.439 rate_min_kbps>6654.984 rate_max_kbps>7496.920 alpha_avg>0.013169 alpha_min>0.003676 alpha_max>0.019845 inflight>17 sent>53 lost>0 total_lost>0
17:32:21.695075 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31145 rtt_min_us>31095 rtt_max_us>31222 cwnd>24 cwnd_min>22 cwnd_max>24 rate_avg_kbps>7903.957 rate_min_kbps>7496.920 rate_max_kbps>8273.600 alpha_avg>0.018723 alpha_min>0.017443 alpha_max>0.020028 inflight>17 sent>53 lost>0 total_lost>0
17:32:21.796776 PRAGUEINFO flow>4 window>0.102 samples>55 state>in_cwr rtt_avg_us>31141 rtt_min_us>31060 rtt_max_us>31212 cwnd>26 cwnd_min>24 cwnd_max>26 rate_avg_kbps>8603.272 rate_min_kbps>8273.600 rate_max_kbps>8950.136 alpha_avg>0.019991 alpha_min>0.018777 alpha_max>0.021279 inflight>17 sent>53 lost>0 total_lost>0
17:32:21.898503 PRAGUEINFO flow>4 window>0.102 samples>55 state>in_cwr rtt_avg_us>31111 rtt_min_us>31069 rtt_max_us>31168 cwnd>27 cwnd_min>26 cwnd_max>27 rate_avg_kbps>9148.332 rate_min_kbps>8888.080 rate_max_kbps>9334.552 alpha_avg>0.026383 alpha_min>0.019950 alpha_max>0.033915 inflight>17 sent>53 lost>0 total_lost>0
17:32:22.000189 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31228 rtt_min_us>31091 rtt_max_us>31673 cwnd>28 cwnd_min>27 cwnd_max>28 rate_avg_kbps>9365.894 rate_min_kbps>9211.008 rate_max_kbps>9564.448 alpha_avg>0.041576 alpha_min>0.033915 alpha_max>0.044975 inflight>17 sent>53 lost>0 total_lost>0
17:32:22.101978 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31293 rtt_min_us>31094 rtt_max_us>31816 cwnd>30 cwnd_min>28 cwnd_max>30 rate_avg_kbps>9893.097 rate_min_kbps>9482.648 rate_max_kbps>10241.480 alpha_avg>0.043277 alpha_min>0.040290 alpha_max>0.045840 inflight>17 sent>53 lost>0 total_lost>0
17:32:22.203621 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31294 rtt_min_us>31115 rtt_max_us>32013 cwnd>31 cwnd_min>30 cwnd_max>31 rate_avg_kbps>10461.987 rate_min_kbps>10173.992 rate_max_kbps>10731.880 alpha_avg>0.037998 alpha_min>0.035412 alpha_max>0.040551 inflight>17 sent>53 lost>0 total_lost>0
17:32:22.305317 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31228 rtt_min_us>31103 rtt_max_us>31523 cwnd>33 cwnd_min>31 cwnd_max>33 rate_avg_kbps>11003.229 rate_min_kbps>10731.880 rate_max_kbps>11284.520 alpha_avg>0.035496 alpha_min>0.031327 alpha_max>0.038017 inflight>17 sent>53 lost>0 total_lost>0
17:32:22.407031 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31194 rtt_min_us>31143 rtt_max_us>31308 cwnd>35 cwnd_min>33 cwnd_max>35 rate_avg_kbps>11622.153 rate_min_kbps>11284.520 rate_max_kbps>11933.304 alpha_avg>0.029049 alpha_min>0.025814 alpha_max>0.031327 inflight>17 sent>53 lost>0 total_lost>0
17:32:22.508736 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31228 rtt_min_us>31141 rtt_max_us>31357 cwnd>36 cwnd_min>35 cwnd_max>36 rate_avg_kbps>12214.459 rate_min_kbps>11933.304 rate_max_kbps>12529.312 alpha_avg>0.023742 alpha_min>0.021272 alpha_max>0.025814 inflight>17 sent>53 lost>0 total_lost>0
17:32:22.610447 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31207 rtt_min_us>31135 rtt_max_us>31291 cwnd>38 cwnd_min>36 cwnd_max>38 rate_avg_kbps>12831.663 rate_min_kbps>12529.312 rate_max_kbps>13116.144 alpha_avg>0.019428 alpha_min>0.017529 alpha_max>0.021272 inflight>17 sent>53 lost>0 total_lost>0
17:32:22.712147 PRAGUEINFO flow>4 window>0.102 samples>55 state>in_cwr rtt_avg_us>31272 rtt_min_us>31175 rtt_max_us>31604 cwnd>40 cwnd_min>38 cwnd_max>40 rate_avg_kbps>13378.707 rate_min_kbps>13112.352 rate_max_kbps>13557.528 alpha_avg>0.016633 alpha_min>0.015407 alpha_max>0.018120 inflight>17 sent>53 lost>0 total_lost>0
17:32:22.813853 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31278 rtt_min_us>31138 rtt_max_us>31585 cwnd>41 cwnd_min>39 cwnd_max>41 rate_avg_kbps>13686.227 rate_min_kbps>13420.104 rate_max_kbps>13977.056 alpha_avg>0.025295 alpha_min>0.018120 alpha_max>0.028016 inflight>17 sent>53 lost>0 total_lost>0
17:32:22.915568 PRAGUEINFO flow>4 window>0.102 samples>55 state>in_cwr rtt_avg_us>31228 rtt_min_us>31096 rtt_max_us>31634 cwnd>41 cwnd_min>41 cwnd_max>42 rate_avg_kbps>14150.604 rate_min_kbps>13872.056 rate_max_kbps>14351.480 alpha_avg>0.022096 alpha_min>0.020291 alpha_max>0.024624 inflight>17 sent>53 lost>0 total_lost>0
17:32:23.017269 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31229 rtt_min_us>31107 rtt_max_us>31613 cwnd>43 cwnd_min>41 cwnd_max>43 rate_avg_kbps>14502.496 rate_min_kbps>14131.248 rate_max_kbps>14783.928 alpha_avg>0.021287 alpha_min>0.019952 alpha_max>0.022699 inflight>17 sent>53 lost>0 total_lost>0
17:32:23.118988 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31176 rtt_min_us>31077 rtt_max_us>31557 cwnd>44 cwnd_min>43 cwnd_max>44 rate_avg_kbps>14990.406 rate_min_kbps>14783.928 rate_max_kbps>15175.072 alpha_avg>0.017630 alpha_min>0.015414 alpha_max>0.019952 inflight>17 sent>53 lost>0 total_lost>0
17:32:23.220686 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31273 rtt_min_us>31154 rtt_max_us>31574 cwnd>46 cwnd_min>44 cwnd_max>46 rate_avg_kbps>15474.799 rate_min_kbps>15121.264 rate_max_kbps>15831.784 alpha_avg>0.014392 alpha_min>0.012702 alpha_max>0.015414 inflight>17 sent>53 lost>0 total_lost>0
17:32:23.322388 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31154 rtt_min_us>31070 rtt_max_us>31300 cwnd>47 cwnd_min>46 cwnd_max>47 rate_avg_kbps>15982.848 rate_min_kbps>15831.784 rate_max_kbps>16157.288 alpha_avg>0.016769 alpha_min>0.012702 alpha_max>0.019260 inflight>17 sent>53 lost>0 total_lost>0
17:32:23.424102 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31138 rtt_min_us>31099 rtt_max_us>31199 cwnd>48 cwnd_min>47 cwnd_max>48 rate_avg_kbps>16396.025 rate_min_kbps>16157.288 rate_max_kbps>16627.272 alpha_avg>0.015589 alpha_min>0.013949 alpha_max>0.016929 inflight>17 sent>53 lost>0 total_lost>0
17:32:23.525813 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31195 rtt_min_us>31084 rtt_max_us>31471 cwnd>50 cwnd_min>48 cwnd_max>50 rate_avg_kbps>16801.802 rate_min_kbps>16627.272 rate_max_kbps>17033.688 alpha_avg>0.012785 alpha_min>0.011495 alpha_max>0.013949 inflight>17 sent>53 lost>0 total_lost>0
17:32:23.627520 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31181 rtt_min_us>31131 rtt_max_us>31301 cwnd>51 cwnd_min>50 cwnd_max>51 rate_avg_kbps>17391.003 rate_min_kbps>17025.520 rate_max_kbps>17687.624 alpha_avg>0.010475 alpha_min>0.009472 alpha_max>0.011495 inflight>17 sent>53 lost>0 total_lost>0
17:32:23.729227 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31186 rtt_min_us>31124 rtt_max_us>31300 cwnd>53 cwnd_min>51 cwnd_max>53 rate_avg_kbps>17998.311 rate_min_kbps>17687.624 rate_max_kbps>18275.672 alpha_avg>0.008571 alpha_min>0.007806 alpha_max>0.009472 inflight>17 sent>53 lost>0 total_lost>0
17:32:23.830938 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31305 rtt_min_us>31152 rtt_max_us>31631 cwnd>55 cwnd_min>53 cwnd_max>55 rate_avg_kbps>18535.846 rate_min_kbps>18195.088 rate_max_kbps>18924.312 alpha_avg>0.007014 alpha_min>0.006433 alpha_max>0.007806 inflight>17 sent>53 lost>0 total_lost>0
17:32:23.931928 PRAGUEINFO flow>4 window>0.101 samples>55 state>cong_avoid rtt_avg_us>31216 rtt_min_us>31157 rtt_max_us>31444 cwnd>56 cwnd_min>55 cwnd_max>56 rate_avg_kbps>19196.606 rate_min_kbps>18913.376 rate_max_kbps>19530.128 alpha_avg>0.005740 alpha_min>0.005302 alpha_max>0.006433 inflight>16 sent>52 lost>0 total_lost>0
