20:17:46.678301 START Mgen Version 5.1.1
20:17:56.679065 ON flow>4 srcPort>50552 dst>fd00:6::2/5101 
20:17:56.821117 PRAGUEINFO flow>4 window>0.142 samples>4 state>cong_avoid rtt_avg_us>23764 rtt_min_us>0 rtt_max_us>31695 cwnd>3 cwnd_min>3 cwnd_max>90 rate_avg_kbps>248.550 rate_min_kbps>100.000 rate_max_kbps>415.928 alpha_avg>0.000000 alpha_min>0.000000 alpha_max>0.000000 inflight>1 sent>2 lost>0 total_lost>0
20:17:56.924742 PRAGUEINFO flow>4 window>0.104 samples>8 state>cong_avoid rtt_avg_us>31569 rtt_min_us>31449 rtt_max_us>31666 cwnd>4 cwnd_min>3 cwnd_max>4 rate_avg_kbps>719.157 rate_min_kbps>415.928 rate_max_kbps>1073.672 alpha_avg>0.000000 alpha_min>0.000000 alpha_max>0.000000 inflight>3 sent>6 lost>0 total_lost>0
20:17:57.026463 PRAGUEINFO flow>4 window>0.102 samples>16 state>cong_avoid rtt_avg_us>31332 rtt_min_us>31226 rtt_max_us>31449 cwnd>6 cwnd_min>4 cwnd_max>6 rate_avg_kbps>1583.538 rate_min_kbps>1073.672 rate_max_kbps>2020.528 alpha_avg>0.000000 alpha_min>0.000000 alpha_max>0.000000 inflight>6 sent>14 lost>0 total_lost>0
20:17:57.130089 PRAGUEINFO flow>4 window>0.104 samples>24 state>cong_avoid rtt_avg_us>31239 rtt_min_us>31192 rtt_max_us>31272 cwnd>9 cwnd_min>6 cwnd_max>9 rate_avg_kbps>2566.756 rate_min_kbps>2020.528 rate_max_kbps>3007.016 alpha_avg>0.000000 alpha_min>0.000000 alpha_max>0.000000 inflight>9 sent>22 lost>0 total_lost>0
20:17:57.233712 PRAGUEINFO flow>4 window>0.104 samples>29 state>cong_avoid rtt_avg_us>31152 rtt_min_us>31100 rtt_max_us>31194 cwnd>12 cwnd_min>9 cwnd_max>12 rate_avg_kbps>3533.490 rate_min_kbps>3007.016 rate_max_kbps>4008.552 alpha_avg>0.000000 alpha_min>0.000000 alpha_max>0.000000 inflight>9 sent>27 lost>0 total_lost>0
20:17:57.337325 PRAGUEINFO flow>4 window>0.104 samples>29 state>cong_avoid rtt_avg_us>31191 rtt_min_us>31134 rtt_max_us>31245 cwnd>14 cwnd_min>12 cwnd_max>14 rate_avg_kbps>4411.995 rate_min_kbps>4008.552 rate_max_kbps>4794.928 alpha_avg>0.000000 alpha_min>0.000000 alpha_max>0.000000 inflight>9 sent>27 lost>0 total_lost>0
20:17:57.439029 PRAGUEINFO flow>4 window>0.102 samples>45 state>cong_avoid rtt_avg_us>31257 rtt_min_us>31130 rtt_max_us>31485 cwnd>17 cwnd_min>14 cwnd_max>17 rate_avg_kbps>5221.340 rate_min_kbps>4794.928 rate_max_kbps>5693.304 alpha_avg>0.000000 alpha_min>0.000000 alpha_max>0.000000 inflight>16 sent>43 lost>0 total_lost>0
20:17:57.540742 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31193 rtt_min_us>31127 rtt_max_us>31254 cwnd>20 cwnd_min>17 cwnd_max>20 rate_avg_kbps>6230.607 rate_min_kbps>5693.304 rate_max_kbps>6766.584 alpha_avg>0.000000 alpha_min>0.000000 alpha_max>0.000000 inflight>17 sent>53 lost>0 total_lost>0
20:17:57.642447 PRAGUEINFO flow>4 window>0.102 samples>55 state>in_cwr rtt_avg_us>31252 rtt_min_us>31173 rtt_max_us>31613 cwnd>22 cwnd_min>20 cwnd_max>22 rate_avg_kbps>7221.531 rate_min_kbps>6766.584 rate_max_kbps>7606.968 alpha_avg>0.000802 alpha_min>0.000000 alpha_max>0.007353 inflight>17 sent>53 lost>0 total_lost>0
20:17:57.744155 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31264 rtt_min_us>31151 rtt_max_us>31412 cwnd>25 cwnd_min>22 cwnd_max>25 rate_avg_kbps>8000.989 rate_min_kbps>7606.968 rate_max_kbps>8381.632 alpha_avg>0.012981 alpha_min>0.007353 alpha_max>0.019514 inflight>17 sent>53 lost>0 total_lost>0
20:17:57.845873 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31262 rtt_min_us>31140 rtt_max_us>31658 cwnd>27 cwnd_min>25 cwnd_max>27 rate_avg_kbps>8756.512 rate_min_kbps>8289.320 rate_max_kbps>9172.736 alpha_avg>0.017761 alpha_min>0.016080 alpha_max>0.019514 inflight>17 sent>53 lost>0 total_lost>0
20:17:57.947581 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31281 rtt_min_us>31155 rtt_max_us>31587 cwnd>29 cwnd_min>27 cwnd_max>29 rate_avg_kbps>9496.089 rate_min_kbps>9157.832 rate_max_kbps>9862.152 alpha_avg>0.014532 alpha_min>0.013250 alpha_max>0.016080 inflight>17 sent>53 lost>0 total_lost>0
20:17:58.049285 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31281 rtt_min_us>31161 rtt_max_us>31365 cwnd>31 cwnd_min>29 cwnd_max>31 rate_avg_kbps>10186.781 rate_min_kbps>9862.152 rate_max_kbps>10496.888 alpha_avg>0.011890 alpha_min>0.010919 alpha_max>0.013250 inflight>17 sent>53 lost>0 total_lost>0
20:17:58.151013 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31298 rtt_min_us>31198 rtt_max_us>31492 cwnd>33 cwnd_min>31 cwnd_max>33 rate_avg_kbps>10827.404 rate_min_kbps>10496.888 rate_max_kbps>11152.696 alpha_avg>0.009728 alpha_min>0.008998 alpha_max>0.010919 inflight>17 sent>53 lost>0 total_lost>0
20:17:58.252700 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31233 rtt_min_us>31133 rtt_max_us>31334 cwnd>34 cwnd_min>33 cwnd_max>34 rate_avg_kbps>11465.269 rate_min_kbps>11149.232 rate_max_kbps>11763.472 alpha_avg>0.007952 alpha_min>0.006952 alpha_max>0.008998 inflight>17 sent>53 lost>0 total_lost>0
20:17:58.354419 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31304 rtt_min_us>31196 rtt_max_us>31628 cwnd>36 cwnd_min>34 cwnd_max>36 rate_avg_kbps>12045.160 rate_min_kbps>11763.472 rate_max_kbps>12321.560 alpha_avg>0.006491 alpha_min>0.005730 alpha_max>0.006952 inflight>17 sent>53 lost>0 total_lost>0
20:17:58.456111 PRAGUEINFO flow>4 window>0.102 samples>55 state>in_cwr rtt_avg_us>31323 rtt_min_us>31233 rtt_max_us>31536 cwnd>38 cwnd_min>36 cwnd_max>38 rate_avg_kbps>12636.361 rate_min_kbps>12321.560 rate_max_kbps>12902.848 alpha_avg>0.005647 alpha_min>0.005036 alpha_max>0.008397 inflight>17 sent>53 lost>0 total_lost>0
20:17:58.557835 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31268 rtt_min_us>31177 rtt_max_us>31374 cwnd>39 cwnd_min>38 cwnd_max>39 rate_avg_kbps>13156.342 rate_min_kbps>12892.192 rate_max_kbps>13404.456 alpha_avg>0.007733 alpha_min>0.006921 alpha_max>0.008397 inflight>17 sent>53 lost>0 total_lost>0
20:17:58.659541 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31249 rtt_min_us>31179 rtt_max_us>31327 cwnd>41 cwnd_min>39 cwnd_max>41 rate_avg_kbps>13671.574 rate_min_kbps>13404.456 rate_max_kbps>13906.976 alpha_avg>0.006321 alpha_min>0.005704 alpha_max>0.006921 inflight>17 sent>53 lost>0 total_lost>0
20:17:58.761234 PRAGUEINFO flow>4 window>0.102 samples>55 state>in_cwr rtt_avg_us>31365 rtt_min_us>31210 rtt_max_us>31674 cwnd>42 cwnd_min>41 cwnd_max>42 rate_avg_kbps>14148.584 rate_min_kbps>13762.144 rate_max_kbps>14442.944 alpha_avg>0.005174 alpha_min>0.004702 alpha_max>0.005704 inflight>17 sent>53 lost>0 total_lost>0
20:17:58.862947 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31408 rtt_min_us>31203 rtt_max_us>31983 cwnd>43 cwnd_min>42 cwnd_max>43 rate_avg_kbps>14539.362 rate_min_kbps>14219.720 rate_max_kbps>14757.288 alpha_avg>0.015068 alpha_min>0.004702 alpha_max>0.020905 inflight>17 sent>53 lost>0 total_lost>0
20:17:58.964652 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31338 rtt_min_us>31253 rtt_max_us>31541 cwnd>44 cwnd_min>43 cwnd_max>44 rate_avg_kbps>14983.060 rate_min_kbps>14663.792 rate_max_kbps>15235.032 alpha_avg>0.018691 alpha_min>0.017225 alpha_max>0.020905 inflight>17 sent>53 lost>0 total_lost>0
20:17:59.066363 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31390 rtt_min_us>31257 rtt_max_us>31704 cwnd>45 cwnd_min>44 cwnd_max>45 rate_avg_kbps>15305.228 rate_min_kbps>15200.408 rate_max_kbps>15441.632 alpha_avg>0.017493 alpha_min>0.016150 alpha_max>0.018816 inflight>17 sent>53 lost>0 total_lost>0
20:17:59.168067 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31586 rtt_min_us>31390 rtt_max_us>31996 cwnd>46 cwnd_min>45 cwnd_max>46 rate_avg_kbps>15608.778 rate_min_kbps>15405.584 rate_max_kbps>15864.640 alpha_avg>0.015548 alpha_min>0.013628 alpha_max>0.017640 inflight>17 sent>53 lost>0 total_lost>0
20:17:59.269779 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31436 rtt_min_us>31281 rtt_max_us>31634 cwnd>48 cwnd_min>46 cwnd_max>48 rate_avg_kbps>16151.732 rate_min_kbps>15853.480 rate_max_kbps>16485.208 alpha_avg>0.012724 alpha_min>0.011230 alpha_max>0.013628 inflight>17 sent>53 lost>0 total_lost>0
20:17:59.371499 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31533 rtt_min_us>31343 rtt_max_us>31734 cwnd>50 cwnd_min>48 cwnd_max>50 rate_avg_kbps>16690.427 rate_min_kbps>16444.456 rate_max_kbps>17031.976 alpha_avg>0.010413 alpha_min>0.009254 alpha_max>0.011230 inflight>17 sent>53 lost>0 total_lost>0
20:17:59.473196 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31516 rtt_min_us>31321 rtt_max_us>31912 cwnd>52 cwnd_min>50 cwnd_max>52 rate_avg_kbps>17295.941 rate_min_kbps>16958.336 rate_max_kbps>17708.856 alpha_avg>0.008552 alpha_min>0.007627 alpha_max>0.009254 inflight>17 sent>53 lost>0 total_lost>0
20:17:59.574899 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31452 rtt_min_us>31303 rtt_max_us>31604 cwnd>53 cwnd_min>52 cwnd_max>53 rate_avg_kbps>17930.498 rate_min_kbps>17606.704 rate_max_kbps>18297.040 alpha_avg>0.006999 alpha_min>0.006286 alpha_max>0.007627 inflight>17 sent>53 lost>0 total_lost>0
20:17:59.676619 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31463 rtt_min_us>31298 rtt_max_us>31729 cwnd>55 cwnd_min>53 cwnd_max>55 rate_avg_kbps>18523.094 rate_min_kbps>18290.976 rate_max_kbps>18802.616 alpha_avg>0.005729 alpha_min>0.005180 alpha_max>0.006286 inflight>17 sent>53 lost>0 total_lost>0
20:17:59.778329 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31706 rtt_min_us>31442 rtt_max_us>32053 cwnd>57 cwnd_min>55 cwnd_max>57 rate_avg_kbps>18972.746 rate_min_kbps>18704.888 rate_max_kbps>19362.664 alpha_avg>0.004705 alpha_min>0.004270 alpha_max>0.005180 inflight>17 sent>53 lost>0 total_lost>0
