18:31:35.377936 START Mgen Version 5.1.1
18:31:45.378507 ON flow>1 srcPort>36349 dst>fd00:6::2/5201 
18:31:45.410451 CONNECT flow>1 srcPort>36349 dst>fd00:6::2/5201 
18:31:45.578547 TCPINFO flow>1 window>0.168 samples>83 rtt_avg_us>31706 rtt_min_us>31089 rtt_max_us>31935 cwnd>13 cwnd_min>10 cwnd_max>13 throughput_kbps>4006.855 goodput_kbps>3248.976 retrans>0 total_retrans>0 bytes_acked>68249
18:31:45.715457 TCPINFO flow>1 window>0.137 samples>51 rtt_avg_us>31557 rtt_min_us>31050 rtt_max_us>33495 cwnd>17 cwnd_min>13 cwnd_max>17 throughput_kbps>5074.282 goodput_kbps>4840.085 retrans>0 total_retrans>0 bytes_acked>151081
18:31:45.838459 TCPINFO flow>1 window>0.123 samples>63 rtt_avg_us>33241 rtt_min_us>33009 rtt_max_us>33495 cwnd>20 cwnd_min>17 cwnd_max>20 throughput_kbps>6169.396 goodput_kbps>5908.717 retrans>0 total_retrans>0 bytes_acked>241929
18:31:45.977471 TCPINFO flow>1 window>0.139 samples>94 rtt_avg_us>32611 rtt_min_us>32310 rtt_max_us>33055 cwnd>25 cwnd_min>20 cwnd_max>25 throughput_kbps>7534.774 goodput_kbps>7227.232 retrans>0 total_retrans>0 bytes_acked>367513
18:31:46.078545 TCPINFO flow>1 window>0.101 samples>125 rtt_avg_us>33140 rtt_min_us>32132 rtt_max_us>34170 cwnd>28 cwnd_min>25 cwnd_max>28 throughput_kbps>8142.312 goodput_kbps>8036.567 retrans>0 total_retrans>0 bytes_acked>469049
18:31:46.178547 TCPINFO flow>1 window>0.100 samples>75 rtt_avg_us>31954 rtt_min_us>31919 rtt_max_us>32567 cwnd>31 cwnd_min>28 cwnd_max>31 throughput_kbps>9832.763 goodput_kbps>9191.496 retrans>0 total_retrans>0 bytes_acked>583945
18:31:46.298902 TCPINFO flow>1 window>0.120 samples>75 rtt_avg_us>31989 rtt_min_us>31736 rtt_max_us>32375 cwnd>34 cwnd_min>31 cwnd_max>34 throughput_kbps>10922.886 goodput_kbps>10656.475 retrans>0 total_retrans>0 bytes_acked>744265
18:31:46.432268 TCPINFO flow>1 window>0.133 samples>143 rtt_avg_us>31921 rtt_min_us>31587 rtt_max_us>32288 cwnd>38 cwnd_min>34 cwnd_max>38 throughput_kbps>12261.476 goodput_kbps>11940.914 retrans>0 total_retrans>0 bytes_acked>943329
18:31:46.546275 TCPINFO flow>1 window>0.114 samples>139 rtt_avg_us>31934 rtt_min_us>31637 rtt_max_us>32138 cwnd>42 cwnd_min>38 cwnd_max>42 throughput_kbps>13593.551 goodput_kbps>13312.305 retrans>0 total_retrans>0 bytes_acked>1133041
18:31:46.650240 TCPINFO flow>1 window>0.104 samples>131 rtt_avg_us>31671 rtt_min_us>31607 rtt_max_us>32006 cwnd>45 cwnd_min>42 cwnd_max>45 throughput_kbps>14598.144 goodput_kbps>14186.928 retrans>0 total_retrans>0 bytes_acked>1317409
18:31:46.750245 TCPINFO flow>1 window>0.100 samples>183 rtt_avg_us>31876 rtt_min_us>31625 rtt_max_us>32243 cwnd>48 cwnd_min>45 cwnd_max>48 throughput_kbps>15389.951 goodput_kbps>15176.201 retrans>0 total_retrans>0 bytes_acked>1507121
18:31:46.878545 TCPINFO flow>1 window>0.128 samples>175 rtt_avg_us>31689 rtt_min_us>31493 rtt_max_us>31962 cwnd>52 cwnd_min>48 cwnd_max>52 throughput_kbps>17077.475 goodput_kbps>16660.951 retrans>0 total_retrans>0 bytes_acked>1774321
18:31:46.978566 TCPINFO flow>1 window>0.100 samples>207 rtt_avg_us>31599 rtt_min_us>31447 rtt_max_us>31769 cwnd>55 cwnd_min>52 cwnd_max>55 throughput_kbps>18058.928 goodput_kbps>17952.070 retrans>0 total_retrans>0 bytes_acked>1998769
18:31:47.087461 TCPINFO flow>1 window>0.109 samples>103 rtt_avg_us>31285 rtt_min_us>31238 rtt_max_us>31657 cwnd>58 cwnd_min>55 cwnd_max>58 throughput_kbps>19237.320 goodput_kbps>18844.722 retrans>0 total_retrans>0 bytes_acked>2255281
18:31:47.278554 TCPINFO flow>1 window>0.191 samples>85 rtt_avg_us>31708 rtt_min_us>31422 rtt_max_us>31814 cwnd>61 cwnd_min>58 cwnd_max>61 throughput_kbps>7142.072 goodput_kbps>10274.202 retrans>0 total_retrans>0 bytes_acked>2500697
18:31:47.378658 TCPINFO flow>1 window>0.100 samples>9 rtt_avg_us>31570 rtt_min_us>31570 rtt_max_us>31570 cwnd>61 cwnd_min>61 cwnd_max>61 throughput_kbps>213.538 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>2500697
18:31:47.512365 TCPINFO flow>1 window>0.134 samples>279 rtt_avg_us>31512 rtt_min_us>31367 rtt_max_us>31570 cwnd>64 cwnd_min>61 cwnd_max>64 throughput_kbps>21262.971 goodput_kbps>16386.876 retrans>0 total_retrans>0 bytes_acked>2774577
18:31:47.612453 TCPINFO flow>1 window>0.100 samples>215 rtt_avg_us>31451 rtt_min_us>31339 rtt_max_us>31566 cwnd>67 cwnd_min>64 cwnd_max>67 throughput_kbps>22318.280 goodput_kbps>21997.922 retrans>0 total_retrans>0 bytes_acked>3049793
18:31:47.746404 TCPINFO flow>1 window>0.134 samples>252 rtt_avg_us>31478 rtt_min_us>31369 rtt_max_us>31619 cwnd>71 cwnd_min>67 cwnd_max>71 throughput_kbps>23538.159 goodput_kbps>23218.998 retrans>0 total_retrans>0 bytes_acked>3438569
18:31:47.854106 TCPINFO flow>1 window>0.108 samples>228 rtt_avg_us>31423 rtt_min_us>31350 rtt_max_us>31587 cwnd>74 cwnd_min>71 cwnd_max>74 throughput_kbps>24213.775 goodput_kbps>23916.065 retrans>0 total_retrans>0 bytes_acked>3760545
18:31:47.975601 TCPINFO flow>1 window>0.121 samples>268 rtt_avg_us>31332 rtt_min_us>31233 rtt_max_us>31513 cwnd>77 cwnd_min>74 cwnd_max>77 throughput_kbps>25247.590 goodput_kbps>25071.649 retrans>0 total_retrans>0 bytes_acked>4141305
18:31:48.078553 TCPINFO flow>1 window>0.103 samples>266 rtt_avg_us>31552 rtt_min_us>31343 rtt_max_us>32211 cwnd>80 cwnd_min>77 cwnd_max>80 throughput_kbps>25642.396 goodput_kbps>25227.135 retrans>0 total_retrans>0 bytes_acked>4465953
18:31:48.178559 TCPINFO flow>1 window>0.100 samples>213 rtt_avg_us>31348 rtt_min_us>31258 rtt_max_us>31647 cwnd>83 cwnd_min>80 cwnd_max>83 throughput_kbps>28000.880 goodput_kbps>27573.386 retrans>0 total_retrans>0 bytes_acked>4810641
18:31:48.378554 TCPINFO flow>1 window>0.200 samples>3 rtt_avg_us>31271 rtt_min_us>31261 rtt_max_us>31291 cwnd>85 cwnd_min>83 cwnd_max>85 throughput_kbps>3194.640 goodput_kbps>7630.271 retrans>0 total_retrans>0 bytes_acked>5001393
18:31:48.478599 TCPINFO flow>1 window>0.100 samples>2 rtt_avg_us>31261 rtt_min_us>31261 rtt_max_us>31261 cwnd>85 cwnd_min>85 cwnd_max>85 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>5001393
18:31:48.578614 TCPINFO flow>1 window>0.100 samples>2 rtt_avg_us>31261 rtt_min_us>31261 rtt_max_us>31261 cwnd>85 cwnd_min>85 cwnd_max>85 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>5001393
18:31:48.778557 TCPINFO flow>1 window>0.200 samples>3 rtt_avg_us>31261 rtt_min_us>31261 rtt_max_us>31261 cwnd>85 cwnd_min>85 cwnd_max>85 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>5001393
18:31:48.878559 TCPINFO flow>1 window>0.100 samples>2 rtt_avg_us>31261 rtt_min_us>31261 rtt_max_us>31261 cwnd>85 cwnd_min>85 cwnd_max>85 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>5001393
18:31:48.978566 TCPINFO flow>1 window>0.100 samples>2 rtt_avg_us>31261 rtt_min_us>31261 rtt_max_us>31261 cwnd>85 cwnd_min>85 cwnd_max>85 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>5001393
18:31:49.078566 TCPINFO flow>1 window>0.100 samples>2 rtt_avg_us>31261 rtt_min_us>31261 rtt_max_us>31261 cwnd>85 cwnd_min>85 cwnd_max>85 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>5001393
18:31:49.178567 TCPINFO flow>1 window>0.100 samples>2 rtt_avg_us>31261 rtt_min_us>31261 rtt_max_us>31261 cwnd>85 cwnd_min>85 cwnd_max>85 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>5001393
18:31:49.378099 TCPINFO flow>1 window>0.200 samples>3 rtt_avg_us>31261 rtt_min_us>31261 rtt_max_us>31261 cwnd>85 cwnd_min>85 cwnd_max>85 throughput_kbps>53.565 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>5001393
18:31:49.478546 TCPINFO flow>1 window>0.100 samples>371 rtt_avg_us>31270 rtt_min_us>31173 rtt_max_us>31463 cwnd>86 cwnd_min>85 cwnd_max>86 throughput_kbps>28729.181 goodput_kbps>19684.809 retrans>0 total_retrans>0 bytes_acked>5248553
18:31:49.611207 TCPINFO flow>1 window>0.133 samples>267 rtt_avg_us>31309 rtt_min_us>31210 rtt_max_us>31479 cwnd>86 cwnd_min>86 cwnd_max>87 throughput_kbps>29164.984 goodput_kbps>29245.551 retrans>0 total_retrans>0 bytes_acked>5733521
18:31:49.715718 TCPINFO flow>1 window>0.105 samples>266 rtt_avg_us>31267 rtt_min_us>31129 rtt_max_us>31367 cwnd>84 cwnd_min>84 cwnd_max>86 throughput_kbps>28123.355 goodput_kbps>29043.756 retrans>0 total_retrans>0 bytes_acked>6112945
18:31:49.825121 TCPINFO flow>1 window>0.109 samples>266 rtt_avg_us>31316 rtt_min_us>31245 rtt_max_us>31551 cwnd>87 cwnd_min>84 cwnd_max>87 throughput_kbps>28819.685 goodput_kbps>28331.216 retrans>0 total_retrans>0 bytes_acked>6500385
18:31:49.931290 TCPINFO flow>1 window>0.106 samples>265 rtt_avg_us>31346 rtt_min_us>31192 rtt_max_us>31599 cwnd>87 cwnd_min>87 cwnd_max>88 throughput_kbps>29294.879 goodput_kbps>28892.200 retrans>0 total_retrans>0 bytes_acked>6883817
18:31:50.036685 TCPINFO flow>1 window>0.105 samples>266 rtt_avg_us>31284 rtt_min_us>31156 rtt_max_us>31473 cwnd>87 cwnd_min>87 cwnd_max>89 throughput_kbps>29307.197 goodput_kbps>29205.788 retrans>0 total_retrans>0 bytes_acked>7268585
18:31:50.178565 TCPINFO flow>1 window>0.142 samples>29 rtt_avg_us>31397 rtt_min_us>31167 rtt_max_us>31473 cwnd>87 cwnd_min>86 cwnd_max>88 throughput_kbps>6687.793 goodput_kbps>13166.281 retrans>0 total_retrans>0 bytes_acked>7502089
18:31:50.278571 TCPINFO flow>1 window>0.100 samples>2 rtt_avg_us>31203 rtt_min_us>31203 rtt_max_us>31203 cwnd>87 cwnd_min>87 cwnd_max>87 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>7502089
18:31:50.378575 TCPINFO flow>1 window>0.100 samples>2 rtt_avg_us>31203 rtt_min_us>31203 rtt_max_us>31203 cwnd>87 cwnd_min>87 cwnd_max>87 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>7502089
18:31:50.578558 TCPINFO flow>1 window>0.200 samples>3 rtt_avg_us>31203 rtt_min_us>31203 rtt_max_us>31203 cwnd>87 cwnd_min>87 cwnd_max>87 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>7502089
18:31:50.778557 TCPINFO flow>1 window>0.200 samples>3 rtt_avg_us>31203 rtt_min_us>31203 rtt_max_us>31203 cwnd>87 cwnd_min>87 cwnd_max>87 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>7502089
18:31:50.978558 TCPINFO flow>1 window>0.200 samples>3 rtt_avg_us>31203 rtt_min_us>31203 rtt_max_us>31203 cwnd>87 cwnd_min>87 cwnd_max>87 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>7502089
18:31:51.078565 TCPINFO flow>1 window>0.100 samples>2 rtt_avg_us>31203 rtt_min_us>31203 rtt_max_us>31203 cwnd>87 cwnd_min>87 cwnd_max>87 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>7502089
18:31:51.178576 TCPINFO flow>1 window>0.100 samples>2 rtt_avg_us>31203 rtt_min_us>31203 rtt_max_us>31203 cwnd>87 cwnd_min>87 cwnd_max>87 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>7502089
18:31:51.378065 TCPINFO flow>1 window>0.199 samples>3 rtt_avg_us>31203 rtt_min_us>31203 rtt_max_us>31203 cwnd>87 cwnd_min>87 cwnd_max>87 throughput_kbps>53.577 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>7502089
18:31:51.478546 TCPINFO flow>1 window>0.100 samples>372 rtt_avg_us>31220 rtt_min_us>31168 rtt_max_us>31349 cwnd>86 cwnd_min>86 cwnd_max>87 throughput_kbps>29570.406 goodput_kbps>20529.095 retrans>0 total_retrans>0 bytes_acked>7759937
18:31:51.607551 TCPINFO flow>1 window>0.129 samples>267 rtt_avg_us>31219 rtt_min_us>31139 rtt_max_us>31428 cwnd>84 cwnd_min>83 cwnd_max>86 throughput_kbps>28748.777 goodput_kbps>29080.175 retrans>0 total_retrans>0 bytes_acked>8228873
18:31:51.718336 TCPINFO flow>1 window>0.111 samples>266 rtt_avg_us>31335 rtt_min_us>31189 rtt_max_us>31474 cwnd>81 cwnd_min>81 cwnd_max>84 throughput_kbps>27398.944 goodput_kbps>27591.894 retrans>0 total_retrans>0 bytes_acked>8610969
18:31:51.832187 TCPINFO flow>1 window>0.114 samples>266 rtt_avg_us>31369 rtt_min_us>31251 rtt_max_us>31478 cwnd>79 cwnd_min>79 cwnd_max>81 throughput_kbps>26567.215 goodput_kbps>26848.846 retrans>0 total_retrans>0 bytes_acked>8993065
18:31:51.948496 TCPINFO flow>1 window>0.116 samples>265 rtt_avg_us>31333 rtt_min_us>31181 rtt_max_us>31675 cwnd>78 cwnd_min>77 cwnd_max>79 throughput_kbps>26373.333 goodput_kbps>26373.333 retrans>0 total_retrans>0 bytes_acked>9376497
18:31:52.064532 TCPINFO flow>1 window>0.116 samples>266 rtt_avg_us>31498 rtt_min_us>31208 rtt_max_us>31999 cwnd>77 cwnd_min>77 cwnd_max>79 throughput_kbps>26251.163 goodput_kbps>26435.382 retrans>0 total_retrans>0 bytes_acked>9759929
18:31:52.178556 TCPINFO flow>1 window>0.114 samples>28 rtt_avg_us>31235 rtt_min_us>31204 rtt_max_us>31644 cwnd>78 cwnd_min>77 cwnd_max>78 throughput_kbps>10008.840 goodput_kbps>17038.939 retrans>0 total_retrans>0 bytes_acked>10002785
18:31:52.378552 TCPINFO flow>1 window>0.200 samples>3 rtt_avg_us>31595 rtt_min_us>31595 rtt_max_us>31595 cwnd>78 cwnd_min>78 cwnd_max>78 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>10002785
18:31:52.478567 TCPINFO flow>1 window>0.100 samples>2 rtt_avg_us>31595 rtt_min_us>31595 rtt_max_us>31595 cwnd>78 cwnd_min>78 cwnd_max>78 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>10002785
18:31:52.678599 TCPINFO flow>1 window>0.200 samples>3 rtt_avg_us>31595 rtt_min_us>31595 rtt_max_us>31595 cwnd>78 cwnd_min>78 cwnd_max>78 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>10002785
18:31:52.878566 TCPINFO flow>1 window>0.200 samples>3 rtt_avg_us>31595 rtt_min_us>31595 rtt_max_us>31595 cwnd>78 cwnd_min>78 cwnd_max>78 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>10002785
18:31:52.978567 TCPINFO flow>1 window>0.100 samples>2 rtt_avg_us>31595 rtt_min_us>31595 rtt_max_us>31595 cwnd>78 cwnd_min>78 cwnd_max>78 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>10002785
18:31:53.078571 TCPINFO flow>1 window>0.100 samples>2 rtt_avg_us>31595 rtt_min_us>31595 rtt_max_us>31595 cwnd>78 cwnd_min>78 cwnd_max>78 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>10002785
18:31:53.278568 TCPINFO flow>1 window>0.200 samples>3 rtt_avg_us>31595 rtt_min_us>31595 rtt_max_us>31595 cwnd>78 cwnd_min>78 cwnd_max>78 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>10002785
18:31:53.378569 TCPINFO flow>1 window>0.100 samples>8 rtt_avg_us>31595 rtt_min_us>31595 rtt_max_us>31595 cwnd>78 cwnd_min>78 cwnd_max>78 throughput_kbps>213.758 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>10002785
18:31:53.478667 TCPINFO flow>1 window>0.100 samples>386 rtt_avg_us>31472 rtt_min_us>31124 rtt_max_us>31595 cwnd>79 cwnd_min>78 cwnd_max>79 throughput_kbps>26907.391 goodput_kbps>18685.688 retrans>0 total_retrans>0 bytes_acked>10236585
18:31:53.586376 TCPINFO flow>1 window>0.108 samples>157 rtt_avg_us>31230 rtt_min_us>31127 rtt_max_us>31373 cwnd>77 cwnd_min>76 cwnd_max>79 throughput_kbps>25799.887 goodput_kbps>26296.038 retrans>0 total_retrans>0 bytes_acked>10590625
18:31:53.703289 TCPINFO flow>1 window>0.117 samples>265 rtt_avg_us>31323 rtt_min_us>31147 rtt_max_us>31519 cwnd>75 cwnd_min>75 cwnd_max>77 throughput_kbps>26328.501 goodput_kbps>26237.082 retrans>0 total_retrans>0 bytes_acked>10974057
18:31:53.823266 TCPINFO flow>1 window>0.120 samples>266 rtt_avg_us>31302 rtt_min_us>31134 rtt_max_us>33303 cwnd>76 cwnd_min>75 cwnd_max>76 throughput_kbps>23785.359 goodput_kbps>25032.531 retrans>0 total_retrans>0 bytes_acked>11349473
