02:51:27.007087 START Mgen Version 5.1.1
02:51:37.007753 ON flow>1 srcPort>33489 dst>fd00:6::2/5201 
02:51:37.039481 CONNECT flow>1 srcPort>33489 dst>fd00:6::2/5201 
02:51:37.141188 TCPINFO flow>1 window>0.102 samples>126 rtt_avg_us>31516 rtt_min_us>31143 rtt_max_us>31713 cwnd>56 cwnd_min>10 cwnd_max>56 throughput_kbps>9889.477 goodput_kbps>4743.144 retrans>0 total_retrans>0 bytes_acked>60233
02:51:37.241228 TCPINFO flow>1 window>0.100 samples>836 rtt_avg_us>31767 rtt_min_us>30837 rtt_max_us>36538 cwnd>110 cwnd_min>56 cwnd_max>218 throughput_kbps>41346.022 goodput_kbps>40170.812 retrans>0 total_retrans>0 bytes_acked>562569
02:51:37.341905 TCPINFO flow>1 window>0.101 samples>95 rtt_avg_us>33883 rtt_min_us>31220 rtt_max_us>36652 cwnd>109 cwnd_min>108 cwnd_max>110 throughput_kbps>36944.128 goodput_kbps>31954.548 retrans>0 total_retrans>0 bytes_acked>964705
02:51:37.452457 TCPINFO flow>1 window>0.111 samples>355 rtt_avg_us>31273 rtt_min_us>31152 rtt_max_us>31381 cwnd>110 cwnd_min>107 cwnd_max>110 throughput_kbps>37124.539 goodput_kbps>37124.539 retrans>0 total_retrans>0 bytes_acked>1477729
02:51:37.607885 TCPINFO flow>1 window>0.155 samples>318 rtt_avg_us>31366 rtt_min_us>31234 rtt_max_us>31985 cwnd>111 cwnd_min>109 cwnd_max>111 throughput_kbps>36514.193 goodput_kbps>36307.898 retrans>0 total_retrans>0 bytes_acked>2183137
02:51:37.807856 TCPINFO flow>1 window>0.200 samples>3 rtt_avg_us>31278 rtt_min_us>31253 rtt_max_us>31290 cwnd>113 cwnd_min>111 cwnd_max>113 throughput_kbps>6771.542 goodput_kbps>12704.242 retrans>0 total_retrans>0 bytes_acked>2500697
02:51:38.007852 TCPINFO flow>1 window>0.200 samples>3 rtt_avg_us>31290 rtt_min_us>31290 rtt_max_us>31290 cwnd>113 cwnd_min>113 cwnd_max>113 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>2500697
02:51:38.207847 TCPINFO flow>1 window>0.200 samples>3 rtt_avg_us>31290 rtt_min_us>31290 rtt_max_us>31290 cwnd>113 cwnd_min>113 cwnd_max>113 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>2500697
02:51:38.407847 TCPINFO flow>1 window>0.200 samples>3 rtt_avg_us>31290 rtt_min_us>31290 rtt_max_us>31290 cwnd>113 cwnd_min>113 cwnd_max>113 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>2500697
02:51:38.507850 TCPINFO flow>1 window>0.100 samples>2 rtt_avg_us>31290 rtt_min_us>31290 rtt_max_us>31290 cwnd>113 cwnd_min>113 cwnd_max>113 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>2500697
02:51:38.607853 TCPINFO flow>1 window>0.100 samples>2 rtt_avg_us>31290 rtt_min_us>31290 rtt_max_us>31290 cwnd>113 cwnd_min>113 cwnd_max>113 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>2500697
02:51:38.807845 TCPINFO flow>1 window>0.200 samples>3 rtt_avg_us>31290 rtt_min_us>31290 rtt_max_us>31290 cwnd>113 cwnd_min>113 cwnd_max>113 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>2500697
02:51:38.907846 TCPINFO flow>1 window>0.100 samples>2 rtt_avg_us>31290 rtt_min_us>31290 rtt_max_us>31290 cwnd>113 cwnd_min>113 cwnd_max>113 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>2500697
