02:57:03.691407 START Mgen Version 5.1.1
02:57:13.692136 ON flow>1 srcPort>45535 dst>fd00:6::2/5201 
02:57:13.724052 CONNECT flow>1 srcPort>45535 dst>fd00:6::2/5201 
02:57:13.826317 TCPINFO flow>1 window>0.102 samples>126 rtt_avg_us>31859 rtt_min_us>31362 rtt_max_us>32133 cwnd>56 cwnd_min>10 cwnd_max>56 throughput_kbps>9727.394 goodput_kbps>4715.572 retrans>0 total_retrans>0 bytes_acked>60233
02:57:13.991688 TCPINFO flow>1 window>0.165 samples>309 rtt_avg_us>31181 rtt_min_us>31016 rtt_max_us>31520 cwnd>49 cwnd_min>45 cwnd_max>84 throughput_kbps>16868.544 goodput_kbps>16997.805 retrans>0 total_retrans>0 bytes_acked>411601
02:57:14.091788 TCPINFO flow>1 window>0.100 samples>201 rtt_avg_us>31624 rtt_min_us>31509 rtt_max_us>31691 cwnd>52 cwnd_min>49 cwnd_max>52 throughput_kbps>16763.397 goodput_kbps>16549.850 retrans>0 total_retrans>0 bytes_acked>618681
02:57:14.191812 TCPINFO flow>1 window>0.100 samples>90 rtt_avg_us>31838 rtt_min_us>31604 rtt_max_us>32607 cwnd>54 cwnd_min>52 cwnd_max>54 throughput_kbps>15280.173 goodput_kbps>15493.881 retrans>0 total_retrans>0 bytes_acked>812401
02:57:14.292167 TCPINFO flow>1 window>0.100 samples>242 rtt_avg_us>31825 rtt_min_us>31535 rtt_max_us>32342 cwnd>57 cwnd_min>54 cwnd_max>57 throughput_kbps>18957.341 goodput_kbps>17998.824 retrans>0 total_retrans>0 bytes_acked>1038185
02:57:14.430655 TCPINFO flow>1 window>0.138 samples>135 rtt_avg_us>31489 rtt_min_us>31425 rtt_max_us>31827 cwnd>62 cwnd_min>57 cwnd_max>62 throughput_kbps>20143.030 goodput_kbps>19911.501 retrans>0 total_retrans>0 bytes_acked>1382873
02:57:14.576352 TCPINFO flow>1 window>0.146 samples>266 rtt_avg_us>31540 rtt_min_us>31440 rtt_max_us>31713 cwnd>66 cwnd_min>62 cwnd_max>66 throughput_kbps>21860.601 goodput_kbps>21420.455 retrans>0 total_retrans>0 bytes_acked>1772985
02:57:14.692165 TCPINFO flow>1 window>0.116 samples>266 rtt_avg_us>31662 rtt_min_us>31520 rtt_max_us>31776 cwnd>70 cwnd_min>66 cwnd_max>70 throughput_kbps>22425.669 goodput_kbps>22517.956 retrans>0 total_retrans>0 bytes_acked>2098969
02:57:14.792203 TCPINFO flow>1 window>0.100 samples>96 rtt_avg_us>31970 rtt_min_us>31708 rtt_max_us>32404 cwnd>73 cwnd_min>70 cwnd_max>73 throughput_kbps>23504.668 goodput_kbps>22649.953 retrans>0 total_retrans>0 bytes_acked>2382201
02:57:14.992199 TCPINFO flow>1 window>0.200 samples>3 rtt_avg_us>31637 rtt_min_us>31514 rtt_max_us>31883 cwnd>74 cwnd_min>73 cwnd_max>74 throughput_kbps>892.178 goodput_kbps>4739.935 retrans>0 total_retrans>0 bytes_acked>2500697
02:57:15.192193 TCPINFO flow>1 window>0.200 samples>3 rtt_avg_us>31514 rtt_min_us>31514 rtt_max_us>31514 cwnd>74 cwnd_min>74 cwnd_max>74 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>2500697
02:57:15.292197 TCPINFO flow>1 window>0.100 samples>2 rtt_avg_us>31514 rtt_min_us>31514 rtt_max_us>31514 cwnd>74 cwnd_min>74 cwnd_max>74 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>2500697
02:57:15.392211 TCPINFO flow>1 window>0.100 samples>2 rtt_avg_us>31514 rtt_min_us>31514 rtt_max_us>31514 cwnd>74 cwnd_min>74 cwnd_max>74 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>2500697
02:57:15.492217 TCPINFO flow>1 window>0.100 samples>2 rtt_avg_us>31514 rtt_min_us>31514 rtt_max_us>31514 cwnd>74 cwnd_min>74 cwnd_max>74 throughput_kbps>0.000 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>2500697
02:57:15.691589 TCPINFO flow>1 window>0.199 samples>3 rtt_avg_us>31514 rtt_min_us>31514 rtt_max_us>31514 cwnd>74 cwnd_min>74 cwnd_max>74 throughput_kbps>53.608 goodput_kbps>0.000 retrans>0 total_retrans>0 bytes_acked>2500697
02:57:15.791633 TCPINFO flow>1 window>0.100 samples>310 rtt_avg_us>31522 rtt_min_us>31514 rtt_max_us>31613 cwnd>76 cwnd_min>74 cwnd_max>76 throughput_kbps>24998.920 goodput_kbps>17093.279 retrans>0 total_retrans>0 bytes_acked>2714457
02:57:15.892165 TCPINFO flow>1 window>0.101 samples>237 rtt_avg_us>31518 rtt_min_us>31413 rtt_max_us>31718 cwnd>79 cwnd_min>76 cwnd_max>79 throughput_kbps>26153.344 goodput_kbps>25834.401 retrans>0 total_retrans>0 bytes_acked>3039105
