05:27:52.131168 START Mgen Version 5.1.1
05:28:02.132061 ON flow>4 srcPort>34311 dst>fd00:6::2/5101 
05:28:02.277971 PRAGUEINFO flow>4 window>0.146 samples>4 state>cong_avoid rtt_avg_us>25734 rtt_min_us>0 rtt_max_us>34396 cwnd>3 cwnd_min>3 cwnd_max>90 rate_avg_kbps>229.926 rate_min_kbps>100.000 rate_max_kbps>383.416 alpha_avg>0.000000 alpha_min>0.000000 alpha_max>0.000000 inflight>1 sent>2 lost>0 total_lost>0
05:28:02.391218 PRAGUEINFO flow>4 window>0.113 samples>8 state>in_cwr rtt_avg_us>33635 rtt_min_us>33085 rtt_max_us>34145 cwnd>3 cwnd_min>3 cwnd_max>3 rate_avg_kbps>594.524 rate_min_kbps>383.416 rate_max_kbps>725.680 alpha_avg>0.011719 alpha_min>0.000000 alpha_max>0.031250 inflight>3 sent>6 lost>0 total_lost>0
05:28:02.492908 PRAGUEINFO flow>4 window>0.102 samples>13 state>cong_avoid rtt_avg_us>32471 rtt_min_us>31942 rtt_max_us>33085 cwnd>5 cwnd_min>3 cwnd_max>5 rate_avg_kbps>1267.920 rate_min_kbps>722.672 rate_max_kbps>1697.040 alpha_avg>0.055146 alpha_min>0.031250 alpha_max>0.060547 inflight>5 sent>11 lost>0 total_lost>0
05:28:02.598444 PRAGUEINFO flow>4 window>0.106 samples>21 state>cong_avoid rtt_avg_us>31899 rtt_min_us>31649 rtt_max_us>33037 cwnd>8 cwnd_min>5 cwnd_max>8 rate_avg_kbps>2216.357 rate_min_kbps>1697.040 rate_max_kbps>2579.208 alpha_avg>0.048036 alpha_min>0.043849 alpha_max>0.053215 inflight>7 sent>19 lost>0 total_lost>0
05:28:02.702081 PRAGUEINFO flow>4 window>0.104 samples>29 state>cong_avoid rtt_avg_us>31980 rtt_min_us>31403 rtt_max_us>33037 cwnd>11 cwnd_min>8 cwnd_max>11 rate_avg_kbps>3149.666 rate_min_kbps>2579.208 rate_max_kbps>3695.256 alpha_avg>0.039926 alpha_min>0.036132 alpha_max>0.043849 inflight>9 sent>27 lost>0 total_lost>0
05:28:02.805703 PRAGUEINFO flow>4 window>0.104 samples>29 state>cong_avoid rtt_avg_us>31408 rtt_min_us>31329 rtt_max_us>31526 cwnd>14 cwnd_min>11 cwnd_max>14 rate_avg_kbps>4134.595 rate_min_kbps>3695.256 rate_max_kbps>4532.328 alpha_avg>0.032899 alpha_min>0.029773 alpha_max>0.036132 inflight>9 sent>27 lost>0 total_lost>0
05:28:02.907431 PRAGUEINFO flow>4 window>0.102 samples>36 state>cong_avoid rtt_avg_us>31388 rtt_min_us>31298 rtt_max_us>31490 cwnd>16 cwnd_min>14 cwnd_max>16 rate_avg_kbps>4952.457 rate_min_kbps>4532.328 rate_max_kbps>5338.280 alpha_avg>0.026744 alpha_min>0.024533 alpha_max>0.029773 inflight>13 sent>34 lost>0 total_lost>0
05:28:03.009120 PRAGUEINFO flow>4 window>0.102 samples>54 state>cong_avoid rtt_avg_us>31317 rtt_min_us>31252 rtt_max_us>31429 cwnd>19 cwnd_min>16 cwnd_max>19 rate_avg_kbps>5840.147 rate_min_kbps>5338.280 rate_max_kbps>6393.688 alpha_avg>0.022208 alpha_min>0.020216 alpha_max>0.024533 inflight>17 sent>52 lost>0 total_lost>0
05:28:03.110821 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31325 rtt_min_us>31225 rtt_max_us>31425 cwnd>22 cwnd_min>19 cwnd_max>22 rate_avg_kbps>6882.550 rate_min_kbps>6393.688 rate_max_kbps>7374.512 alpha_avg>0.018206 alpha_min>0.016659 alpha_max>0.020216 inflight>17 sent>53 lost>0 total_lost>0
05:28:03.212537 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31420 rtt_min_us>31290 rtt_max_us>31622 cwnd>24 cwnd_min>22 cwnd_max>24 rate_avg_kbps>7782.073 rate_min_kbps>7374.512 rate_max_kbps>8212.808 alpha_avg>0.014896 alpha_min>0.013728 alpha_max>0.016659 inflight>17 sent>53 lost>0 total_lost>0
05:28:03.314251 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31443 rtt_min_us>31334 rtt_max_us>31568 cwnd>26 cwnd_min>24 cwnd_max>26 rate_avg_kbps>8598.704 rate_min_kbps>8212.808 rate_max_kbps>8995.552 alpha_avg>0.012230 alpha_min>0.011313 alpha_max>0.013728 inflight>17 sent>53 lost>0 total_lost>0
05:28:03.415945 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31459 rtt_min_us>31396 rtt_max_us>31611 cwnd>29 cwnd_min>26 cwnd_max>29 rate_avg_kbps>9343.514 rate_min_kbps>8995.552 rate_max_kbps>9706.608 alpha_avg>0.010114 alpha_min>0.009323 alpha_max>0.011313 inflight>17 sent>53 lost>0 total_lost>0
05:28:03.517660 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31453 rtt_min_us>31360 rtt_max_us>31613 cwnd>31 cwnd_min>29 cwnd_max>31 rate_avg_kbps>10039.623 rate_min_kbps>9706.608 rate_max_kbps>10389.016 alpha_avg>0.008365 alpha_min>0.007683 alpha_max>0.009323 inflight>17 sent>53 lost>0 total_lost>0
05:28:03.619375 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31445 rtt_min_us>31342 rtt_max_us>31621 cwnd>32 cwnd_min>31 cwnd_max>32 rate_avg_kbps>10691.063 rate_min_kbps>10389.016 rate_max_kbps>11029.488 alpha_avg>0.006918 alpha_min>0.006331 alpha_max>0.007683 inflight>17 sent>53 lost>0 total_lost>0
05:28:03.721075 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31412 rtt_min_us>31314 rtt_max_us>31540 cwnd>34 cwnd_min>32 cwnd_max>34 rate_avg_kbps>11316.585 rate_min_kbps>11029.488 rate_max_kbps>11596.616 alpha_avg>0.005715 alpha_min>0.005219 alpha_max>0.006331 inflight>17 sent>53 lost>0 total_lost>0
