18:59:16.434659 START Mgen Version 5.1.1
18:59:26.435427 ON flow>4 srcPort>58697 dst>fd00:6::2/5101 
18:59:26.577488 PRAGUEINFO flow>4 window>0.142 samples>4 state>cong_avoid rtt_avg_us>23678 rtt_min_us>0 rtt_max_us>31584 cwnd>3 cwnd_min>3 cwnd_max>90 rate_avg_kbps>249.456 rate_min_kbps>100.000 rate_max_kbps>417.600 alpha_avg>0.000000 alpha_min>0.000000 alpha_max>0.000000 inflight>1 sent>2 lost>0 total_lost>0
18:59:26.681120 PRAGUEINFO flow>4 window>0.104 samples>8 state>cong_avoid rtt_avg_us>31451 rtt_min_us>31356 rtt_max_us>31542 cwnd>4 cwnd_min>3 cwnd_max>4 rate_avg_kbps>721.796 rate_min_kbps>417.600 rate_max_kbps>1076.880 alpha_avg>0.000000 alpha_min>0.000000 alpha_max>0.000000 inflight>3 sent>6 lost>0 total_lost>0
18:59:26.782820 PRAGUEINFO flow>4 window>0.102 samples>16 state>cong_avoid rtt_avg_us>31332 rtt_min_us>31266 rtt_max_us>31481 cwnd>6 cwnd_min>4 cwnd_max>6 rate_avg_kbps>1582.788 rate_min_kbps>1076.880 rate_max_kbps>2014.544 alpha_avg>0.000000 alpha_min>0.000000 alpha_max>0.000000 inflight>6 sent>14 lost>0 total_lost>0
18:59:26.884518 PRAGUEINFO flow>4 window>0.102 samples>24 state>cong_avoid rtt_avg_us>31234 rtt_min_us>31138 rtt_max_us>31377 cwnd>9 cwnd_min>6 cwnd_max>9 rate_avg_kbps>2559.191 rate_min_kbps>2014.544 rate_max_kbps>3001.040 alpha_avg>0.000000 alpha_min>0.000000 alpha_max>0.000000 inflight>9 sent>22 lost>0 total_lost>0
18:59:26.988156 PRAGUEINFO flow>4 window>0.104 samples>29 state>cong_avoid rtt_avg_us>31131 rtt_min_us>31066 rtt_max_us>31254 cwnd>12 cwnd_min>9 cwnd_max>12 rate_avg_kbps>3523.286 rate_min_kbps>3001.040 rate_max_kbps>3986.176 alpha_avg>0.002379 alpha_min>0.000000 alpha_max>0.006944 inflight>9 sent>27 lost>0 total_lost>0
18:59:27.091805 PRAGUEINFO flow>4 window>0.104 samples>29 state>in_cwr rtt_avg_us>31075 rtt_min_us>31021 rtt_max_us>31195 cwnd>14 cwnd_min>12 cwnd_max>14 rate_avg_kbps>4388.865 rate_min_kbps>3986.176 rate_max_kbps>4738.024 alpha_avg>0.006325 alpha_min>0.005722 alpha_max>0.012308 inflight>9 sent>27 lost>0 total_lost>0
18:59:27.193478 PRAGUEINFO flow>4 window>0.102 samples>42 state>cong_avoid rtt_avg_us>31162 rtt_min_us>31067 rtt_max_us>31367 cwnd>16 cwnd_min>14 cwnd_max>16 rate_avg_kbps>5159.906 rate_min_kbps>4738.024 rate_max_kbps>5565.984 alpha_avg>0.011363 alpha_min>0.010142 alpha_max>0.012308 inflight>16 sent>40 lost>0 total_lost>0
18:59:27.295187 PRAGUEINFO flow>4 window>0.102 samples>55 state>in_cwr rtt_avg_us>31096 rtt_min_us>31039 rtt_max_us>31161 cwnd>19 cwnd_min>16 cwnd_max>19 rate_avg_kbps>6061.400 rate_min_kbps>5565.984 rate_max_kbps>6541.664 alpha_avg>0.013472 alpha_min>0.010142 alpha_max>0.016252 inflight>17 sent>53 lost>0 total_lost>0
18:59:27.396895 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31165 rtt_min_us>31051 rtt_max_us>31679 cwnd>22 cwnd_min>19 cwnd_max>22 rate_avg_kbps>6979.401 rate_min_kbps>6513.288 rate_max_kbps>7392.952 alpha_avg>0.019327 alpha_min>0.015236 alpha_max>0.021636 inflight>17 sent>53 lost>0 total_lost>0
18:59:27.498600 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31340 rtt_min_us>31188 rtt_max_us>31687 cwnd>24 cwnd_min>22 cwnd_max>24 rate_avg_kbps>7853.491 rate_min_kbps>7392.952 rate_max_kbps>8286.696 alpha_avg>0.017491 alpha_min>0.015671 alpha_max>0.019017 inflight>19 sent>53 lost>0 total_lost>0
18:59:27.600312 PRAGUEINFO flow>4 window>0.102 samples>55 state>in_cwr rtt_avg_us>31260 rtt_min_us>31101 rtt_max_us>31820 cwnd>26 cwnd_min>24 cwnd_max>26 rate_avg_kbps>8688.011 rate_min_kbps>8170.616 rate_max_kbps>9045.696 alpha_avg>0.014313 alpha_min>0.012914 alpha_max>0.015671 inflight>17 sent>53 lost>0 total_lost>0
18:59:27.702027 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31148 rtt_min_us>31058 rtt_max_us>31517 cwnd>28 cwnd_min>26 cwnd_max>28 rate_avg_kbps>9412.030 rate_min_kbps>9045.696 rate_max_kbps>9720.280 alpha_avg>0.014626 alpha_min>0.012914 alpha_max>0.015782 inflight>17 sent>53 lost>0 total_lost>0
18:59:27.803730 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31245 rtt_min_us>31105 rtt_max_us>31558 cwnd>30 cwnd_min>28 cwnd_max>30 rate_avg_kbps>9973.991 rate_min_kbps>9720.280 rate_max_kbps>10287.936 alpha_avg>0.015312 alpha_min>0.013005 alpha_max>0.018553 inflight>17 sent>53 lost>0 total_lost>0
18:59:27.905448 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31094 rtt_min_us>31043 rtt_max_us>31154 cwnd>32 cwnd_min>30 cwnd_max>32 rate_avg_kbps>10631.718 rate_min_kbps>10287.936 rate_max_kbps>10965.376 alpha_avg>0.016590 alpha_min>0.015289 alpha_max>0.018553 inflight>17 sent>53 lost>0 total_lost>0
18:59:28.007145 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31128 rtt_min_us>31013 rtt_max_us>31386 cwnd>34 cwnd_min>32 cwnd_max>34 rate_avg_kbps>11248.350 rate_min_kbps>10965.376 rate_max_kbps>11588.760 alpha_avg>0.013573 alpha_min>0.012599 alpha_max>0.015289 inflight>17 sent>53 lost>0 total_lost>0
18:59:28.108856 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31088 rtt_min_us>31020 rtt_max_us>31167 cwnd>35 cwnd_min>34 cwnd_max>35 rate_avg_kbps>11875.903 rate_min_kbps>11588.760 rate_max_kbps>12174.808 alpha_avg>0.011081 alpha_min>0.009734 alpha_max>0.012599 inflight>17 sent>53 lost>0 total_lost>0
18:59:28.210550 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31089 rtt_min_us>31033 rtt_max_us>31161 cwnd>37 cwnd_min>35 cwnd_max>37 rate_avg_kbps>12397.738 rate_min_kbps>12137.000 rate_max_kbps>12662.680 alpha_avg>0.011494 alpha_min>0.009734 alpha_max>0.012802 inflight>17 sent>53 lost>0 total_lost>0
18:59:28.312259 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31178 rtt_min_us>31054 rtt_max_us>31633 cwnd>38 cwnd_min>37 cwnd_max>38 rate_avg_kbps>12899.386 rate_min_kbps>12662.680 rate_max_kbps>13149.120 alpha_avg>0.010398 alpha_min>0.009273 alpha_max>0.011252 inflight>17 sent>53 lost>0 total_lost>0
18:59:28.413975 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31863 rtt_min_us>31168 rtt_max_us>32882 cwnd>40 cwnd_min>38 cwnd_max>40 rate_avg_kbps>13155.374 rate_min_kbps>12734.920 rate_max_kbps>13574.752 alpha_avg>0.008518 alpha_min>0.007642 alpha_max>0.009273 inflight>17 sent>53 lost>0 total_lost>0
