05:50:40.490851 START Mgen Version 5.1.1
05:50:50.491708 ON flow>4 srcPort>38227 dst>fd00:6::2/5101 
05:50:50.635714 PRAGUEINFO flow>4 window>0.144 samples>4 state>cong_avoid rtt_avg_us>24853 rtt_min_us>0 rtt_max_us>33198 cwnd>3 cwnd_min>3 cwnd_max>90 rate_avg_kbps>237.780 rate_min_kbps>100.000 rate_max_kbps>397.472 alpha_avg>0.000000 alpha_min>0.000000 alpha_max>0.000000 inflight>1 sent>2 lost>0 total_lost>0
05:50:50.741238 PRAGUEINFO flow>4 window>0.106 samples>8 state>cong_avoid rtt_avg_us>32715 rtt_min_us>32380 rtt_max_us>33015 cwnd>4 cwnd_min>3 cwnd_max>4 rate_avg_kbps>692.047 rate_min_kbps>397.472 rate_max_kbps>1041.808 alpha_avg>0.000000 alpha_min>0.000000 alpha_max>0.000000 inflight>3 sent>6 lost>0 total_lost>0
05:50:50.842957 PRAGUEINFO flow>4 window>0.102 samples>15 state>cong_avoid rtt_avg_us>31906 rtt_min_us>31560 rtt_max_us>32380 cwnd>6 cwnd_min>4 cwnd_max>6 rate_avg_kbps>1541.859 rate_min_kbps>1041.808 rate_max_kbps>1998.608 alpha_avg>0.000000 alpha_min>0.000000 alpha_max>0.000000 inflight>5 sent>13 lost>0 total_lost>0
05:50:50.944683 PRAGUEINFO flow>4 window>0.102 samples>22 state>in_cwr rtt_avg_us>31785 rtt_min_us>31431 rtt_max_us>32930 cwnd>9 cwnd_min>6 cwnd_max>9 rate_avg_kbps>2438.415 rate_min_kbps>1998.608 rate_max_kbps>2834.368 alpha_avg>0.000000 alpha_min>0.000000 alpha_max>0.000000 inflight>7 sent>20 lost>0 total_lost>0
05:50:51.048266 PRAGUEINFO flow>4 window>0.104 samples>29 state>cong_avoid rtt_avg_us>31587 rtt_min_us>31310 rtt_max_us>32123 cwnd>12 cwnd_min>9 cwnd_max>12 rate_avg_kbps>3344.890 rate_min_kbps>2834.368 rate_max_kbps>3858.728 alpha_avg>0.007030 alpha_min>0.000000 alpha_max>0.008928 inflight>9 sent>27 lost>0 total_lost>0
05:50:51.151893 PRAGUEINFO flow>4 window>0.104 samples>29 state>cong_avoid rtt_avg_us>31375 rtt_min_us>31245 rtt_max_us>31816 cwnd>14 cwnd_min>12 cwnd_max>14 rate_avg_kbps>4265.856 rate_min_kbps>3858.728 rate_max_kbps>4623.680 alpha_avg>0.007146 alpha_min>0.006467 alpha_max>0.007848 inflight>9 sent>27 lost>0 total_lost>0
05:50:51.253610 PRAGUEINFO flow>4 window>0.102 samples>39 state>cong_avoid rtt_avg_us>31523 rtt_min_us>31293 rtt_max_us>32173 cwnd>16 cwnd_min>14 cwnd_max>16 rate_avg_kbps>5049.337 rate_min_kbps>4623.680 rate_max_kbps>5432.080 alpha_avg>0.005800 alpha_min>0.005330 alpha_max>0.006467 inflight>16 sent>37 lost>0 total_lost>0
05:50:51.355326 PRAGUEINFO flow>4 window>0.102 samples>54 state>cong_avoid rtt_avg_us>31323 rtt_min_us>31265 rtt_max_us>31391 cwnd>19 cwnd_min>16 cwnd_max>19 rate_avg_kbps>5987.594 rate_min_kbps>5432.080 rate_max_kbps>6535.608 alpha_avg>0.004825 alpha_min>0.004393 alpha_max>0.005330 inflight>17 sent>52 lost>0 total_lost>0
05:50:51.457031 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31288 rtt_min_us>31219 rtt_max_us>31767 cwnd>22 cwnd_min>19 cwnd_max>22 rate_avg_kbps>7023.211 rate_min_kbps>6535.608 rate_max_kbps>7430.112 alpha_avg>0.003957 alpha_min>0.003621 alpha_max>0.004393 inflight>17 sent>53 lost>0 total_lost>0
05:50:51.558744 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31398 rtt_min_us>31197 rtt_max_us>31826 cwnd>25 cwnd_min>22 cwnd_max>25 rate_avg_kbps>7905.204 rate_min_kbps>7430.112 rate_max_kbps>8381.536 alpha_avg>0.003238 alpha_min>0.002985 alpha_max>0.003621 inflight>17 sent>53 lost>0 total_lost>0
05:50:51.660447 PRAGUEINFO flow>4 window>0.102 samples>55 state>in_cwr rtt_avg_us>31273 rtt_min_us>31180 rtt_max_us>31413 cwnd>27 cwnd_min>25 cwnd_max>27 rate_avg_kbps>8749.634 rate_min_kbps>8381.536 rate_max_kbps>9084.656 alpha_avg>0.002651 alpha_min>0.002460 alpha_max>0.002985 inflight>17 sent>53 lost>0 total_lost>0
05:50:51.762163 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31296 rtt_min_us>31237 rtt_max_us>31461 cwnd>29 cwnd_min>27 cwnd_max>29 rate_avg_kbps>9467.276 rate_min_kbps>9084.656 rate_max_kbps>9786.296 alpha_avg>0.005541 alpha_min>0.002460 alpha_max>0.005982 inflight>17 sent>53 lost>0 total_lost>0
05:50:51.863857 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31305 rtt_min_us>31205 rtt_max_us>31417 cwnd>31 cwnd_min>29 cwnd_max>31 rate_avg_kbps>10156.994 rate_min_kbps>9786.296 rate_max_kbps>10521.808 alpha_avg>0.004582 alpha_min>0.004064 alpha_max>0.004930 inflight>17 sent>53 lost>0 total_lost>0
05:50:51.965567 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31272 rtt_min_us>31209 rtt_max_us>31311 cwnd>33 cwnd_min>31 cwnd_max>33 rate_avg_kbps>10815.319 rate_min_kbps>10521.808 rate_max_kbps>11128.640 alpha_avg>0.003751 alpha_min>0.003349 alpha_max>0.004064 inflight>17 sent>53 lost>0 total_lost>0
05:50:52.067273 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31310 rtt_min_us>31261 rtt_max_us>31359 cwnd>34 cwnd_min>33 cwnd_max>34 rate_avg_kbps>11416.233 rate_min_kbps>11127.352 rate_max_kbps>11732.200 alpha_avg>0.003070 alpha_min>0.002761 alpha_max>0.003349 inflight>17 sent>53 lost>0 total_lost>0
05:50:52.168980 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31274 rtt_min_us>31219 rtt_max_us>31308 cwnd>36 cwnd_min>34 cwnd_max>36 rate_avg_kbps>12035.408 rate_min_kbps>11732.200 rate_max_kbps>12337.776 alpha_avg>0.002514 alpha_min>0.002276 alpha_max>0.002761 inflight>17 sent>53 lost>0 total_lost>0
05:50:52.270687 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31299 rtt_min_us>31259 rtt_max_us>31327 cwnd>38 cwnd_min>36 cwnd_max>38 rate_avg_kbps>12631.292 rate_min_kbps>12337.776 rate_max_kbps>12934.936 alpha_avg>0.002058 alpha_min>0.001877 alpha_max>0.002276 inflight>17 sent>53 lost>0 total_lost>0
05:50:52.372376 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31311 rtt_min_us>31270 rtt_max_us>31381 cwnd>39 cwnd_min>38 cwnd_max>39 rate_avg_kbps>13231.343 rate_min_kbps>12934.936 rate_max_kbps>13541.448 alpha_avg>0.001684 alpha_min>0.001547 alpha_max>0.001877 inflight>17 sent>53 lost>0 total_lost>0
05:50:52.474089 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31320 rtt_min_us>31263 rtt_max_us>31386 cwnd>41 cwnd_min>39 cwnd_max>41 rate_avg_kbps>13832.013 rate_min_kbps>13541.448 rate_max_kbps>14136.600 alpha_avg>0.001378 alpha_min>0.001275 alpha_max>0.001547 inflight>17 sent>53 lost>0 total_lost>0
05:50:52.575795 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31326 rtt_min_us>31274 rtt_max_us>31412 cwnd>43 cwnd_min>41 cwnd_max>43 rate_avg_kbps>14433.960 rate_min_kbps>14136.600 rate_max_kbps>14743.512 alpha_avg>0.001127 alpha_min>0.000987 alpha_max>0.001275 inflight>17 sent>53 lost>0 total_lost>0
05:50:52.677522 PRAGUEINFO flow>4 window>0.102 samples>55 state>in_cwr rtt_avg_us>31428 rtt_min_us>31298 rtt_max_us>31629 cwnd>44 cwnd_min>43 cwnd_max>44 rate_avg_kbps>14964.660 rate_min_kbps>14711.728 rate_max_kbps>15165.896 alpha_avg>0.002447 alpha_min>0.000926 alpha_max>0.007936 inflight>17 sent>53 lost>0 total_lost>0
05:50:52.779225 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31376 rtt_min_us>31295 rtt_max_us>31544 cwnd>46 cwnd_min>44 cwnd_max>46 rate_avg_kbps>15412.614 rate_min_kbps>15151.784 rate_max_kbps>15666.232 alpha_avg>0.007359 alpha_min>0.006540 alpha_max>0.007936 inflight>17 sent>53 lost>0 total_lost>0
05:50:52.880931 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31310 rtt_min_us>31270 rtt_max_us>31391 cwnd>47 cwnd_min>46 cwnd_max>47 rate_avg_kbps>15849.081 rate_min_kbps>15666.232 rate_max_kbps>15995.856 alpha_avg>0.007598 alpha_min>0.006132 alpha_max>0.009425 inflight>17 sent>53 lost>0 total_lost>0
05:50:52.982637 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31324 rtt_min_us>31292 rtt_max_us>31391 cwnd>47 cwnd_min>47 cwnd_max>47 rate_avg_kbps>16093.978 rate_min_kbps>15995.856 rate_max_kbps>16182.008 alpha_avg>0.014813 alpha_min>0.008837 alpha_max>0.021081 inflight>17 sent>53 lost>0 total_lost>0
05:50:53.084326 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31408 rtt_min_us>31320 rtt_max_us>31691 cwnd>48 cwnd_min>47 cwnd_max>48 rate_avg_kbps>16201.225 rate_min_kbps>16054.072 rate_max_kbps>16371.000 alpha_avg>0.023815 alpha_min>0.021081 alpha_max>0.025650 inflight>17 sent>53 lost>0 total_lost>0
05:50:53.186038 PRAGUEINFO flow>4 window>0.102 samples>55 state>cong_avoid rtt_avg_us>31362 rtt_min_us>31298 rtt_max_us>31439 cwnd>49 cwnd_min>48 cwnd_max>49 rate_avg_kbps>16609.192 rate_min_kbps>16371.000 rate_max_kbps>16818.600 alpha_avg>0.021683 alpha_min>0.019815 alpha_max>0.024047 inflight>17 sent>53 lost>0 total_lost>0
